xi,theta,phi
4.784100,-0.208430,0.058740
4.785100,-0.208371,0.058924
4.786100,-0.208312,0.059108
4.787100,-0.208253,0.059291
4.788100,-0.208193,0.059474
4.789100,-0.208134,0.059658
4.790100,-0.208074,0.059841
4.791100,-0.208014,0.060024
4.792100,-0.207954,0.060207
4.793100,-0.207894,0.060390
4.794100,-0.207833,0.060572
4.795100,-0.207773,0.060755
4.796100,-0.207712,0.060937
4.797100,-0.207651,0.061119
4.798100,-0.207590,0.061301
4.799100,-0.207528,0.061483
4.800100,-0.207467,0.061665
4.801100,-0.207405,0.061847
4.802100,-0.207343,0.062029
4.803100,-0.207281,0.062210
4.804100,-0.207218,0.062391
4.805100,-0.207156,0.062573
4.806100,-0.207093,0.062754
4.807100,-0.207030,0.062935
4.808100,-0.206967,0.063115
4.809100,-0.206904,0.063296
4.810100,-0.206841,0.063476
4.811100,-0.206777,0.063657
4.812100,-0.206714,0.063837
4.813100,-0.206650,0.064017
4.814100,-0.206586,0.064197
4.815100,-0.206521,0.064377
4.816100,-0.206457,0.064557
4.817100,-0.206392,0.064736
4.818100,-0.206327,0.064916
4.819100,-0.206262,0.065095
4.820100,-0.206197,0.065274
4.821100,-0.206132,0.065453
4.822100,-0.206066,0.065632
4.823100,-0.206000,0.065811
4.824100,-0.205935,0.065990
4.825100,-0.205868,0.066168
4.826100,-0.205802,0.066347
4.827100,-0.205736,0.066525
4.828100,-0.205669,0.066703
4.829100,-0.205602,0.066881
4.830100,-0.205535,0.067059
4.831100,-0.205468,0.067237
4.832100,-0.205401,0.067414
4.833100,-0.205333,0.067592
4.834100,-0.205266,0.067769
4.835100,-0.205198,0.067946
4.836100,-0.205130,0.068123
4.837100,-0.205062,0.068300
4.838100,-0.204993,0.068477
4.839100,-0.204925,0.068653
4.840100,-0.204856,0.068830
4.841100,-0.204787,0.069006
4.842100,-0.204718,0.069182
4.843100,-0.204649,0.069358
4.844100,-0.204579,0.069534
4.845100,-0.204510,0.069710
4.846100,-0.204440,0.069886
4.847100,-0.204370,0.070061
4.848100,-0.204300,0.070237
4.849100,-0.204229,0.070412
4.850100,-0.204159,0.070587
4.851100,-0.204088,0.070762
4.852100,-0.204017,0.070937
4.853100,-0.203946,0.071112
4.854100,-0.203875,0.071286
4.855100,-0.203804,0.071461
4.856100,-0.203732,0.071635
4.857100,-0.203660,0.071809
4.858100,-0.203589,0.071983
4.859100,-0.203517,0.072157
4.860100,-0.203444,0.072331
4.861100,-0.203372,0.072505
4.862100,-0.203299,0.072678
4.863100,-0.203226,0.072851
4.864100,-0.203154,0.073025
4.865100,-0.203080,0.073198
4.866100,-0.203007,0.073371
4.867100,-0.202934,0.073543
4.868100,-0.202860,0.073716
4.869100,-0.202786,0.073888
4.870100,-0.202712,0.074061
4.871100,-0.202638,0.074233
4.872100,-0.202564,0.074405
4.873100,-0.202489,0.074577
4.874100,-0.202415,0.074749
4.875100,-0.202340,0.074921
4.876100,-0.202265,0.075092
4.877100,-0.202190,0.075264
4.878100,-0.202114,0.075435
4.879100,-0.202039,0.075606
4.880100,-0.201963,0.075777
4.881100,-0.201887,0.075948
4.882100,-0.201811,0.076119
4.883100,-0.201735,0.076289
4.884100,-0.201659,0.076459
4.885100,-0.201582,0.076630
4.886100,-0.201505,0.076800
4.887100,-0.201428,0.076970
4.888100,-0.201351,0.077140
4.889100,-0.201274,0.077310
4.890100,-0.201197,0.077479
4.891100,-0.201119,0.077649
4.892100,-0.201041,0.077818
4.893100,-0.200964,0.077987
4.894100,-0.200886,0.078156
4.895100,-0.200807,0.078325
4.896100,-0.200729,0.078494
4.897100,-0.200650,0.078662
4.898100,-0.200572,0.078831
4.899100,-0.200493,0.078999
4.900100,-0.200414,0.079167
4.901100,-0.200334,0.079335
4.902100,-0.200255,0.079503
4.903100,-0.200175,0.079671
4.904100,-0.200096,0.079839
4.905100,-0.200016,0.080006
4.906100,-0.199936,0.080173
4.907100,-0.199855,0.080341
4.908100,-0.199775,0.080508
4.909100,-0.199694,0.080674
4.910100,-0.199613,0.080841
4.911100,-0.199533,0.081008
4.912100,-0.199451,0.081174
4.913100,-0.199370,0.081341
4.914100,-0.199289,0.081507
4.915100,-0.199207,0.081673
4.916100,-0.199125,0.081839
4.917100,-0.199044,0.082005
4.918100,-0.198961,0.082170
4.919100,-0.198879,0.082336
4.920100,-0.198797,0.082501
4.921100,-0.198714,0.082666
4.922100,-0.198631,0.082831
4.923100,-0.198549,0.082996
4.924100,-0.198465,0.083161
4.925100,-0.198382,0.083326
4.926100,-0.198299,0.083490
4.927100,-0.198215,0.083654
4.928100,-0.198131,0.083819
4.929100,-0.198048,0.083983
4.930100,-0.197964,0.084147
4.931100,-0.197879,0.084310
4.932100,-0.197795,0.084474
4.933100,-0.197710,0.084637
4.934100,-0.197626,0.084801
4.935100,-0.197541,0.084964
4.936100,-0.197456,0.085127
4.937100,-0.197370,0.085290
4.938100,-0.197285,0.085453
4.939100,-0.197200,0.085615
4.940100,-0.197114,0.085778
4.941100,-0.197028,0.085940
4.942100,-0.196942,0.086102
4.943100,-0.196856,0.086264
4.944100,-0.196769,0.086426
4.945100,-0.196683,0.086588
4.946100,-0.196596,0.086749
4.947100,-0.196509,0.086911
4.948100,-0.196422,0.087072
4.949100,-0.196335,0.087233
4.950100,-0.196248,0.087394
4.951100,-0.196161,0.087555
4.952100,-0.196073,0.087716
4.953100,-0.195985,0.087877
4.954100,-0.195897,0.088037
4.955100,-0.195809,0.088197
4.956100,-0.195721,0.088357
4.957100,-0.195632,0.088517
4.958100,-0.195544,0.088677
4.959100,-0.195455,0.088837
4.960100,-0.195366,0.088997
4.961100,-0.195277,0.089156
4.962100,-0.195188,0.089315
4.963100,-0.195098,0.089474
4.964100,-0.195009,0.089633
4.965100,-0.194919,0.089792
4.966100,-0.194829,0.089951
4.967100,-0.194739,0.090109
4.968100,-0.194649,0.090268
4.969100,-0.194559,0.090426
4.970100,-0.194468,0.090584
4.971100,-0.194377,0.090742
4.972100,-0.194287,0.090900
4.973100,-0.194196,0.091058
4.974100,-0.194105,0.091215
4.975100,-0.194013,0.091372
4.976100,-0.193922,0.091530
4.977100,-0.193830,0.091687
4.978100,-0.193738,0.091844
4.979100,-0.193646,0.092000
4.980100,-0.193554,0.092157
4.981100,-0.193462,0.092314
4.982100,-0.193370,0.092470
4.983100,-0.193277,0.092626
4.984100,-0.193185,0.092782
4.985100,-0.193092,0.092938
4.986100,-0.192999,0.093094
4.987100,-0.192905,0.093249
4.988100,-0.192812,0.093405
4.989100,-0.192719,0.093560
4.990100,-0.192625,0.093715
4.991100,-0.192531,0.093870
4.992100,-0.192437,0.094025
4.993100,-0.192343,0.094180
4.994100,-0.192249,0.094334
4.995100,-0.192155,0.094489
4.996100,-0.192060,0.094643
4.997100,-0.191965,0.094797
4.998100,-0.191870,0.094951
4.999100,-0.191775,0.095105
5.000100,-0.191680,0.095258
5.001100,-0.191585,0.095412
5.002100,-0.191489,0.095565
5.003100,-0.191394,0.095719
5.004100,-0.191298,0.095872
5.005100,-0.191202,0.096025
5.006100,-0.191106,0.096177
5.007100,-0.191010,0.096330
5.008100,-0.190913,0.096482
5.009100,-0.190817,0.096635
5.010100,-0.190720,0.096787
5.011100,-0.190623,0.096939
5.012100,-0.190526,0.097091
5.013100,-0.190429,0.097242
5.014100,-0.190332,0.097394
5.015100,-0.190234,0.097545
5.016100,-0.190136,0.097697
5.017100,-0.190039,0.097848
5.018100,-0.189941,0.097999
5.019100,-0.189843,0.098150
5.020100,-0.189744,0.098300
5.021100,-0.189646,0.098451
5.022100,-0.189548,0.098601
5.023100,-0.189449,0.098751
5.024100,-0.189350,0.098901
5.025100,-0.189251,0.099051
5.026100,-0.189152,0.099201
5.027100,-0.189053,0.099351
5.028100,-0.188953,0.099500
5.029100,-0.188854,0.099649
5.030100,-0.188754,0.099799
5.031100,-0.188654,0.099948
5.032100,-0.188554,0.100096
5.033100,-0.188454,0.100245
5.034100,-0.188354,0.100394
5.035100,-0.188253,0.100542
5.036100,-0.188153,0.100690
5.037100,-0.188052,0.100838
5.038100,-0.187951,0.100986
5.039100,-0.187850,0.101134
5.040100,-0.187749,0.101282
5.041100,-0.187647,0.101429
5.042100,-0.187546,0.101577
5.043100,-0.187444,0.101724
5.044100,-0.187342,0.101871
5.045100,-0.187240,0.102018
5.046100,-0.187138,0.102165
5.047100,-0.187036,0.102311
5.048100,-0.186934,0.102458
5.049100,-0.186831,0.102604
5.050100,-0.186728,0.102750
5.051100,-0.186626,0.102896
5.052100,-0.186523,0.103042
5.053100,-0.186419,0.103187
5.054100,-0.186316,0.103333
5.055100,-0.186213,0.103478
5.056100,-0.186109,0.103623
5.057100,-0.186006,0.103768
5.058100,-0.185902,0.103913
5.059100,-0.185798,0.104058
5.060100,-0.185694,0.104203
5.061100,-0.185589,0.104347
5.062100,-0.185485,0.104491
5.063100,-0.185380,0.104636
5.064100,-0.185276,0.104780
5.065100,-0.185171,0.104923
5.066100,-0.185066,0.105067
5.067100,-0.184961,0.105211
5.068100,-0.184855,0.105354
5.069100,-0.184750,0.105497
5.070100,-0.184644,0.105640
5.071100,-0.184539,0.105783
5.072100,-0.184433,0.105926
5.073100,-0.184327,0.106068
5.074100,-0.184221,0.106211
5.075100,-0.184114,0.106353
5.076100,-0.184008,0.106495
5.077100,-0.183901,0.106637
5.078100,-0.183795,0.106779
5.079100,-0.183688,0.106921
5.080100,-0.183581,0.107062
5.081100,-0.183474,0.107204
5.082100,-0.183366,0.107345
5.083100,-0.183259,0.107486
5.084100,-0.183151,0.107627
5.085100,-0.183044,0.107768
5.086100,-0.182936,0.107908
5.087100,-0.182828,0.108049
5.088100,-0.182720,0.108189
5.089100,-0.182612,0.108329
5.090100,-0.182503,0.108469
5.091100,-0.182395,0.108609
5.092100,-0.182286,0.108748
5.093100,-0.182177,0.108888
5.094100,-0.182068,0.109027
5.095100,-0.181959,0.109166
5.096100,-0.181850,0.109306
5.097100,-0.181740,0.109444
5.098100,-0.181631,0.109583
5.099100,-0.181521,0.109722
5.100100,-0.181412,0.109860
5.101100,-0.181302,0.109998
5.102100,-0.181192,0.110136
5.103100,-0.181081,0.110274
5.104100,-0.180971,0.110412
5.105100,-0.180861,0.110550
5.106100,-0.180750,0.110687
5.107100,-0.180639,0.110825
5.108100,-0.180528,0.110962
5.109100,-0.180417,0.111099
5.110100,-0.180306,0.111236
5.111100,-0.180195,0.111372
5.112100,-0.180083,0.111509
5.113100,-0.179972,0.111645
5.114100,-0.179860,0.111782
5.115100,-0.179748,0.111918
5.116100,-0.179636,0.112054
5.117100,-0.179524,0.112189
5.118100,-0.179412,0.112325
5.119100,-0.179299,0.112460
5.120100,-0.179187,0.112596
5.121100,-0.179074,0.112731
5.122100,-0.178961,0.112866
5.123100,-0.178848,0.113001
5.124100,-0.178735,0.113135
5.125100,-0.178622,0.113270
5.126100,-0.178509,0.113404
5.127100,-0.178395,0.113538
5.128100,-0.178282,0.113672
5.129100,-0.178168,0.113806
5.130100,-0.178054,0.113940
5.131100,-0.177940,0.114074
5.132100,-0.177826,0.114207
5.133100,-0.177712,0.114340
5.134100,-0.177597,0.114473
5.135100,-0.177483,0.114606
5.136100,-0.177368,0.114739
5.137100,-0.177253,0.114872
5.138100,-0.177138,0.115004
5.139100,-0.177023,0.115136
5.140100,-0.176908,0.115269
5.141100,-0.176793,0.115400
5.142100,-0.176677,0.115532
5.143100,-0.176562,0.115664
5.144100,-0.176446,0.115796
5.145100,-0.176330,0.115927
5.146100,-0.176214,0.116058
5.147100,-0.176098,0.116189
5.148100,-0.175982,0.116320
5.149100,-0.175865,0.116451
5.150100,-0.175749,0.116581
5.151100,-0.175632,0.116712
5.152100,-0.175515,0.116842
5.153100,-0.175399,0.116972
5.154100,-0.175281,0.117102
5.155100,-0.175164,0.117232
5.156100,-0.175047,0.117361
5.157100,-0.174930,0.117491
5.158100,-0.174812,0.117620
5.159100,-0.174694,0.117749
5.160100,-0.174577,0.117878
5.161100,-0.174459,0.118007
5.162100,-0.174341,0.118136
5.163100,-0.174222,0.118264
5.164100,-0.174104,0.118392
5.165100,-0.173986,0.118521
5.166100,-0.173867,0.118649
5.167100,-0.173748,0.118777
5.168100,-0.173629,0.118904
5.169100,-0.173510,0.119032
5.170100,-0.173391,0.119159
5.171100,-0.173272,0.119286
5.172100,-0.173153,0.119413
5.173100,-0.173033,0.119540
5.174100,-0.172914,0.119667
5.175100,-0.172794,0.119794
5.176100,-0.172674,0.119920
5.177100,-0.172554,0.120046
5.178100,-0.172434,0.120173
5.179100,-0.172314,0.120298
5.180100,-0.172193,0.120424
5.181100,-0.172073,0.120550
5.182100,-0.171952,0.120675
5.183100,-0.171832,0.120801
5.184100,-0.171711,0.120926
5.185100,-0.171590,0.121051
5.186100,-0.171469,0.121176
5.187100,-0.171347,0.121300
5.188100,-0.171226,0.121425
5.189100,-0.171105,0.121549
5.190100,-0.170983,0.121673
5.191100,-0.170861,0.121797
5.192100,-0.170739,0.121921
5.193100,-0.170617,0.122045
5.194100,-0.170495,0.122168
5.195100,-0.170373,0.122292
5.196100,-0.170251,0.122415
5.197100,-0.170128,0.122538
5.198100,-0.170006,0.122661
5.199100,-0.169883,0.122784
5.200100,-0.169760,0.122906
5.201100,-0.169637,0.123029
5.202100,-0.169514,0.123151
5.203100,-0.169391,0.123273
5.204100,-0.169267,0.123395
5.205100,-0.169144,0.123517
5.206100,-0.169020,0.123638
5.207100,-0.168897,0.123760
5.208100,-0.168773,0.123881
5.209100,-0.168649,0.124002
5.210100,-0.168525,0.124123
5.211100,-0.168401,0.124244
5.212100,-0.168276,0.124365
5.213100,-0.168152,0.124485
5.214100,-0.168027,0.124606
5.215100,-0.167903,0.124726
5.216100,-0.167778,0.124846
5.217100,-0.167653,0.124966
5.218100,-0.167528,0.125085
5.219100,-0.167403,0.125205
5.220100,-0.167278,0.125324
5.221100,-0.167152,0.125443
5.222100,-0.167027,0.125562
5.223100,-0.166901,0.125681
5.224100,-0.166775,0.125800
5.225100,-0.166649,0.125918
5.226100,-0.166524,0.126037
5.227100,-0.166397,0.126155
5.228100,-0.166271,0.126273
5.229100,-0.166145,0.126391
5.230100,-0.166018,0.126509
5.231100,-0.165892,0.126626
5.232100,-0.165765,0.126744
5.233100,-0.165638,0.126861
5.234100,-0.165511,0.126978
5.235100,-0.165384,0.127095
5.236100,-0.165257,0.127212
5.237100,-0.165130,0.127328
5.238100,-0.165003,0.127445
5.239100,-0.164875,0.127561
5.240100,-0.164747,0.127677
5.241100,-0.164620,0.127793
5.242100,-0.164492,0.127909
5.243100,-0.164364,0.128024
5.244100,-0.164236,0.128140
5.245100,-0.164108,0.128255
5.246100,-0.163979,0.128370
5.247100,-0.163851,0.128485
5.248100,-0.163722,0.128600
5.249100,-0.163594,0.128715
5.250100,-0.163465,0.128829
5.251100,-0.163336,0.128943
5.252100,-0.163207,0.129058
5.253100,-0.163078,0.129172
5.254100,-0.162949,0.129285
5.255100,-0.162819,0.129399
5.256100,-0.162690,0.129513
5.257100,-0.162560,0.129626
5.258100,-0.162431,0.129739
5.259100,-0.162301,0.129852
5.260100,-0.162171,0.129965
5.261100,-0.162041,0.130078
5.262100,-0.161911,0.130190
5.263100,-0.161781,0.130303
5.264100,-0.161650,0.130415
5.265100,-0.161520,0.130527
5.266100,-0.161389,0.130639
5.267100,-0.161258,0.130750
5.268100,-0.161128,0.130862
5.269100,-0.160997,0.130973
5.270100,-0.160866,0.131084
5.271100,-0.160735,0.131196
5.272100,-0.160603,0.131306
5.273100,-0.160472,0.131417
5.274100,-0.160340,0.131528
5.275100,-0.160209,0.131638
5.276100,-0.160077,0.131748
5.277100,-0.159945,0.131858
5.278100,-0.159813,0.131968
5.279100,-0.159681,0.132078
5.280100,-0.159549,0.132188
5.281100,-0.159417,0.132297
5.282100,-0.159285,0.132406
5.283100,-0.159152,0.132515
5.284100,-0.159020,0.132624
5.285100,-0.158887,0.132733
5.286100,-0.158754,0.132842
5.287100,-0.158621,0.132950
5.288100,-0.158488,0.133058
5.289100,-0.158355,0.133166
5.290100,-0.158222,0.133274
5.291100,-0.158089,0.133382
5.292100,-0.157955,0.133490
5.293100,-0.157822,0.133597
5.294100,-0.157688,0.133704
5.295100,-0.157554,0.133811
5.296100,-0.157420,0.133918
5.297100,-0.157286,0.134025
5.298100,-0.157152,0.134132
5.299100,-0.157018,0.134238
5.300100,-0.156884,0.134344
5.301100,-0.156749,0.134451
5.302100,-0.156615,0.134557
5.303100,-0.156480,0.134662
5.304100,-0.156346,0.134768
5.305100,-0.156211,0.134873
5.306100,-0.156076,0.134979
5.307100,-0.155941,0.135084
5.308100,-0.155806,0.135189
5.309100,-0.155670,0.135294
5.310100,-0.155535,0.135398
5.311100,-0.155400,0.135503
5.312100,-0.155264,0.135607
5.313100,-0.155128,0.135711
5.314100,-0.154993,0.135815
5.315100,-0.154857,0.135919
5.316100,-0.154721,0.136023
5.317100,-0.154585,0.136126
5.318100,-0.154449,0.136229
5.319100,-0.154312,0.136332
5.320100,-0.154176,0.136435
5.321100,-0.154039,0.136538
5.322100,-0.153903,0.136641
5.323100,-0.153766,0.136743
5.324100,-0.153629,0.136846
5.325100,-0.153493,0.136948
5.326100,-0.153356,0.137050
5.327100,-0.153218,0.137152
5.328100,-0.153081,0.137253
5.329100,-0.152944,0.137355
5.330100,-0.152806,0.137456
5.331100,-0.152669,0.137557
5.332100,-0.152531,0.137658
5.333100,-0.152394,0.137759
5.334100,-0.152256,0.137860
5.335100,-0.152118,0.137960
5.336100,-0.151980,0.138061
5.337100,-0.151842,0.138161
5.338100,-0.151704,0.138261
5.339100,-0.151565,0.138361
5.340100,-0.151427,0.138460
5.341100,-0.151288,0.138560
5.342100,-0.151150,0.138659
5.343100,-0.151011,0.138758
5.344100,-0.150872,0.138857
5.345100,-0.150733,0.138956
5.346100,-0.150594,0.139055
5.347100,-0.150455,0.139153
5.348100,-0.150316,0.139251
5.349100,-0.150177,0.139350
5.350100,-0.150037,0.139448
5.351100,-0.149898,0.139546
5.352100,-0.149758,0.139643
5.353100,-0.149619,0.139741
5.354100,-0.149479,0.139838
5.355100,-0.149339,0.139935
5.356100,-0.149199,0.140032
5.357100,-0.149059,0.140129
5.358100,-0.148919,0.140226
5.359100,-0.148778,0.140322
5.360100,-0.148638,0.140419
5.361100,-0.148498,0.140515
5.362100,-0.148357,0.140611
5.363100,-0.148216,0.140707
5.364100,-0.148076,0.140802
5.365100,-0.147935,0.140898
5.366100,-0.147794,0.140993
5.367100,-0.147653,0.141088
5.368100,-0.147512,0.141183
5.369100,-0.147370,0.141278
5.370100,-0.147229,0.141373
5.371100,-0.147088,0.141467
5.372100,-0.146946,0.141562
5.373100,-0.146804,0.141656
5.374100,-0.146663,0.141750
5.375100,-0.146521,0.141844
5.376100,-0.146379,0.141937
5.377100,-0.146237,0.142031
5.378100,-0.146095,0.142124
5.379100,-0.145953,0.142217
5.380100,-0.145811,0.142310
5.381100,-0.145668,0.142403
5.382100,-0.145526,0.142496
5.383100,-0.145383,0.142588
5.384100,-0.145241,0.142681
5.385100,-0.145098,0.142773
5.386100,-0.144955,0.142865
5.387100,-0.144812,0.142957
5.388100,-0.144669,0.143048
5.389100,-0.144526,0.143140
5.390100,-0.144383,0.143231
5.391100,-0.144240,0.143322
5.392100,-0.144096,0.143413
5.393100,-0.143953,0.143504
5.394100,-0.143809,0.143595
5.395100,-0.143666,0.143685
5.396100,-0.143522,0.143776
5.397100,-0.143378,0.143866
5.398100,-0.143234,0.143956
5.399100,-0.143090,0.144046
5.400100,-0.142946,0.144135
5.401100,-0.142802,0.144225
5.402100,-0.142658,0.144314
5.403100,-0.142513,0.144403
5.404100,-0.142369,0.144492
5.405100,-0.142224,0.144581
5.406100,-0.142080,0.144670
5.407100,-0.141935,0.144758
5.408100,-0.141790,0.144846
5.409100,-0.141645,0.144935
5.410100,-0.141500,0.145023
5.411100,-0.141355,0.145110
5.412100,-0.141210,0.145198
5.413100,-0.141065,0.145285
5.414100,-0.140919,0.145373
5.415100,-0.140774,0.145460
5.416100,-0.140629,0.145547
5.417100,-0.140483,0.145634
5.418100,-0.140337,0.145720
5.419100,-0.140191,0.145807
5.420100,-0.140046,0.145893
5.421100,-0.139900,0.145979
5.422100,-0.139754,0.146065
5.423100,-0.139608,0.146151
5.424100,-0.139461,0.146237
5.425100,-0.139315,0.146322
5.426100,-0.139169,0.146407
5.427100,-0.139022,0.146493
5.428100,-0.138876,0.146578
5.429100,-0.138729,0.146662
5.430100,-0.138582,0.146747
5.431100,-0.138436,0.146831
5.432100,-0.138289,0.146916
5.433100,-0.138142,0.147000
5.434100,-0.137995,0.147084
5.435100,-0.137848,0.147168
5.436100,-0.137700,0.147251
5.437100,-0.137553,0.147335
5.438100,-0.137406,0.147418
5.439100,-0.137258,0.147501
5.440100,-0.137111,0.147584
5.441100,-0.136963,0.147667
5.442100,-0.136815,0.147749
5.443100,-0.136668,0.147832
5.444100,-0.136520,0.147914
5.445100,-0.136372,0.147996
5.446100,-0.136224,0.148078
5.447100,-0.136076,0.148160
5.448100,-0.135927,0.148242
5.449100,-0.135779,0.148323
5.450100,-0.135631,0.148404
5.451100,-0.135482,0.148485
5.452100,-0.135334,0.148566
5.453100,-0.135185,0.148647
5.454100,-0.135037,0.148728
5.455100,-0.134888,0.148808
5.456100,-0.134739,0.148888
5.457100,-0.134590,0.148968
5.458100,-0.134441,0.149048
5.459100,-0.134292,0.149128
5.460100,-0.134143,0.149208
5.461100,-0.133993,0.149287
5.462100,-0.133844,0.149366
5.463100,-0.133695,0.149445
5.464100,-0.133545,0.149524
5.465100,-0.133396,0.149603
5.466100,-0.133246,0.149682
5.467100,-0.133096,0.149760
5.468100,-0.132947,0.149838
5.469100,-0.132797,0.149916
5.470100,-0.132647,0.149994
5.471100,-0.132497,0.150072
5.472100,-0.132347,0.150149
5.473100,-0.132196,0.150227
5.474100,-0.132046,0.150304
5.475100,-0.131896,0.150381
5.476100,-0.131745,0.150458
5.477100,-0.131595,0.150535
5.478100,-0.131444,0.150611
5.479100,-0.131294,0.150688
5.480100,-0.131143,0.150764
5.481100,-0.130992,0.150840
5.482100,-0.130841,0.150916
5.483100,-0.130690,0.150992
5.484100,-0.130539,0.151067
5.485100,-0.130388,0.151142
5.486100,-0.130237,0.151218
5.487100,-0.130086,0.151293
5.488100,-0.129934,0.151368
5.489100,-0.129783,0.151442
5.490100,-0.129631,0.151517
5.491100,-0.129480,0.151591
5.492100,-0.129328,0.151665
5.493100,-0.129177,0.151739
5.494100,-0.129025,0.151813
5.495100,-0.128873,0.151887
5.496100,-0.128721,0.151960
5.497100,-0.128569,0.152034
5.498100,-0.128417,0.152107
5.499100,-0.128265,0.152180
5.500100,-0.128113,0.152253
5.501100,-0.127960,0.152326
5.502100,-0.127808,0.152398
5.503100,-0.127656,0.152470
5.504100,-0.127503,0.152543
5.505100,-0.127350,0.152615
5.506100,-0.127198,0.152686
5.507100,-0.127045,0.152758
5.508100,-0.126892,0.152830
5.509100,-0.126739,0.152901
5.510100,-0.126586,0.152972
5.511100,-0.126433,0.153043
5.512100,-0.126280,0.153114
5.513100,-0.126127,0.153184
5.514100,-0.125974,0.153255
5.515100,-0.125821,0.153325
5.516100,-0.125667,0.153395
5.517100,-0.125514,0.153465
5.518100,-0.125360,0.153535
5.519100,-0.125207,0.153605
5.520100,-0.125053,0.153674
5.521100,-0.124900,0.153744
5.522100,-0.124746,0.153813
5.523100,-0.124592,0.153882
5.524100,-0.124438,0.153950
5.525100,-0.124284,0.154019
5.526100,-0.124130,0.154088
5.527100,-0.123976,0.154156
5.528100,-0.123822,0.154224
5.529100,-0.123667,0.154292
5.530100,-0.123513,0.154360
5.531100,-0.123359,0.154427
5.532100,-0.123204,0.154495
5.533100,-0.123050,0.154562
5.534100,-0.122895,0.154629
5.535100,-0.122740,0.154696
5.536100,-0.122586,0.154763
5.537100,-0.122431,0.154829
5.538100,-0.122276,0.154896
5.539100,-0.122121,0.154962
5.540100,-0.121966,0.155028
5.541100,-0.121811,0.155094
5.542100,-0.121656,0.155160
5.543100,-0.121501,0.155226
5.544100,-0.121345,0.155291
5.545100,-0.121190,0.155356
5.546100,-0.121035,0.155421
5.547100,-0.120879,0.155486
5.548100,-0.120724,0.155551
5.549100,-0.120568,0.155615
5.550100,-0.120413,0.155680
5.551100,-0.120257,0.155744
5.552100,-0.120101,0.155808
5.553100,-0.119945,0.155872
5.554100,-0.119789,0.155936
5.555100,-0.119633,0.155999
5.556100,-0.119477,0.156063
5.557100,-0.119321,0.156126
5.558100,-0.119165,0.156189
5.559100,-0.119009,0.156252
5.560100,-0.118853,0.156315
5.561100,-0.118696,0.156377
5.562100,-0.118540,0.156440
5.563100,-0.118383,0.156502
5.564100,-0.118227,0.156564
5.565100,-0.118070,0.156626
5.566100,-0.117914,0.156687
5.567100,-0.117757,0.156749
5.568100,-0.117600,0.156810
5.569100,-0.117443,0.156872
5.570100,-0.117286,0.156933
5.571100,-0.117129,0.156993
5.572100,-0.116972,0.157054
5.573100,-0.116815,0.157115
5.574100,-0.116658,0.157175
5.575100,-0.116501,0.157235
5.576100,-0.116344,0.157295
5.577100,-0.116186,0.157355
5.578100,-0.116029,0.157415
5.579100,-0.115871,0.157474
5.580100,-0.115714,0.157534
5.581100,-0.115556,0.157593
5.582100,-0.115399,0.157652
5.583100,-0.115241,0.157711
5.584100,-0.115083,0.157769
5.585100,-0.114926,0.157828
5.586100,-0.114768,0.157886
5.587100,-0.114610,0.157944
5.588100,-0.114452,0.158002
5.589100,-0.114294,0.158060
5.590100,-0.114136,0.158118
5.591100,-0.113978,0.158175
5.592100,-0.113819,0.158233
5.593100,-0.113661,0.158290
5.594100,-0.113503,0.158347
5.595100,-0.113344,0.158404
5.596100,-0.113186,0.158460
5.597100,-0.113027,0.158517
5.598100,-0.112869,0.158573
5.599100,-0.112710,0.158629
5.600100,-0.112552,0.158685
5.601100,-0.112393,0.158741
5.602100,-0.112234,0.158797
5.603100,-0.112075,0.158852
5.604100,-0.111916,0.158907
5.605100,-0.111758,0.158963
5.606100,-0.111599,0.159017
5.607100,-0.111440,0.159072
5.608100,-0.111280,0.159127
5.609100,-0.111121,0.159181
5.610100,-0.110962,0.159236
5.611100,-0.110803,0.159290
5.612100,-0.110643,0.159344
5.613100,-0.110484,0.159397
5.614100,-0.110325,0.159451
5.615100,-0.110165,0.159505
5.616100,-0.110006,0.159558
5.617100,-0.109846,0.159611
5.618100,-0.109686,0.159664
5.619100,-0.109527,0.159717
5.620100,-0.109367,0.159769
5.621100,-0.109207,0.159822
5.622100,-0.109047,0.159874
5.623100,-0.108887,0.159926
5.624100,-0.108728,0.159978
5.625100,-0.108568,0.160030
5.626100,-0.108407,0.160081
5.627100,-0.108247,0.160133
5.628100,-0.108087,0.160184
5.629100,-0.107927,0.160235
5.630100,-0.107767,0.160286
5.631100,-0.107606,0.160337
5.632100,-0.107446,0.160387
5.633100,-0.107286,0.160438
5.634100,-0.107125,0.160488
5.635100,-0.106965,0.160538
5.636100,-0.106804,0.160588
5.637100,-0.106643,0.160638
5.638100,-0.106483,0.160687
5.639100,-0.106322,0.160737
5.640100,-0.106161,0.160786
5.641100,-0.106001,0.160835
5.642100,-0.105840,0.160884
5.643100,-0.105679,0.160933
5.644100,-0.105518,0.160981
5.645100,-0.105357,0.161030
5.646100,-0.105196,0.161078
5.647100,-0.105035,0.161126
5.648100,-0.104873,0.161174
5.649100,-0.104712,0.161222
5.650100,-0.104551,0.161269
5.651100,-0.104390,0.161317
5.652100,-0.104228,0.161364
5.653100,-0.104067,0.161411
5.654100,-0.103906,0.161458
5.655100,-0.103744,0.161504
5.656100,-0.103583,0.161551
5.657100,-0.103421,0.161597
