xi,theta,phi
0.873100,0.882801,-0.246657
0.874100,0.882555,-0.246848
0.875100,0.882308,-0.247039
0.876100,0.882061,-0.247229
0.877100,0.881813,-0.247419
0.878100,0.881566,-0.247609
0.879100,0.881318,-0.247799
0.880100,0.881070,-0.247988
0.881100,0.880822,-0.248177
0.882100,0.880574,-0.248366
0.883100,0.880325,-0.248554
0.884100,0.880077,-0.248743
0.885100,0.879828,-0.248931
0.886100,0.879579,-0.249118
0.887100,0.879330,-0.249306
0.888100,0.879080,-0.249493
0.889100,0.878831,-0.249680
0.890100,0.878581,-0.249867
0.891100,0.878331,-0.250053
0.892100,0.878081,-0.250239
0.893100,0.877830,-0.250425
0.894100,0.877580,-0.250611
0.895100,0.877329,-0.250796
0.896100,0.877078,-0.250981
0.897100,0.876827,-0.251166
0.898100,0.876576,-0.251350
0.899100,0.876325,-0.251534
0.900100,0.876073,-0.251718
0.901100,0.875821,-0.251902
0.902100,0.875569,-0.252086
0.903100,0.875317,-0.252269
0.904100,0.875065,-0.252452
0.905100,0.874812,-0.252634
0.906100,0.874559,-0.252817
0.907100,0.874306,-0.252999
0.908100,0.874053,-0.253181
0.909100,0.873800,-0.253362
0.910100,0.873547,-0.253543
0.911100,0.873293,-0.253724
0.912100,0.873039,-0.253905
0.913100,0.872785,-0.254086
0.914100,0.872531,-0.254266
0.915100,0.872277,-0.254446
0.916100,0.872022,-0.254626
0.917100,0.871767,-0.254805
0.918100,0.871512,-0.254984
0.919100,0.871257,-0.255163
0.920100,0.871002,-0.255342
0.921100,0.870747,-0.255520
0.922100,0.870491,-0.255698
0.923100,0.870235,-0.255876
0.924100,0.869979,-0.256053
0.925100,0.869723,-0.256231
0.926100,0.869467,-0.256408
0.927100,0.869210,-0.256584
0.928100,0.868954,-0.256761
0.929100,0.868697,-0.256937
0.930100,0.868440,-0.257113
0.931100,0.868183,-0.257288
0.932100,0.867925,-0.257464
0.933100,0.867668,-0.257639
0.934100,0.867410,-0.257814
0.935100,0.867152,-0.257988
0.936100,0.866894,-0.258163
0.937100,0.866636,-0.258337
0.938100,0.866377,-0.258510
0.939100,0.866119,-0.258684
0.940100,0.865860,-0.258857
0.941100,0.865601,-0.259030
0.942100,0.865342,-0.259203
0.943100,0.865083,-0.259375
0.944100,0.864823,-0.259547
0.945100,0.864564,-0.259719
0.946100,0.864304,-0.259891
0.947100,0.864044,-0.260062
0.948100,0.863784,-0.260233
0.949100,0.863523,-0.260404
0.950100,0.863263,-0.260574
0.951100,0.863002,-0.260745
0.952100,0.862741,-0.260915
0.953100,0.862480,-0.261084
0.954100,0.862219,-0.261254
0.955100,0.861958,-0.261423
0.956100,0.861696,-0.261592
0.957100,0.861435,-0.261761
0.958100,0.861173,-0.261929
0.959100,0.860911,-0.262097
0.960100,0.860649,-0.262265
0.961100,0.860386,-0.262432
0.962100,0.860124,-0.262600
0.963100,0.859861,-0.262767
0.964100,0.859598,-0.262933
0.965100,0.859335,-0.263100
0.966100,0.859072,-0.263266
0.967100,0.858809,-0.263432
0.968100,0.858545,-0.263598
0.969100,0.858281,-0.263763
0.970100,0.858018,-0.263928
0.971100,0.857754,-0.264093
0.972100,0.857489,-0.264257
0.973100,0.857225,-0.264422
0.974100,0.856961,-0.264586
0.975100,0.856696,-0.264750
0.976100,0.856431,-0.264913
0.977100,0.856166,-0.265076
0.978100,0.855901,-0.265239
0.979100,0.855636,-0.265402
0.980100,0.855370,-0.265564
0.981100,0.855104,-0.265726
0.982100,0.854839,-0.265888
0.983100,0.854573,-0.266050
0.984100,0.854307,-0.266211
0.985100,0.854040,-0.266372
0.986100,0.853774,-0.266533
0.987100,0.853507,-0.266694
0.988100,0.853240,-0.266854
0.989100,0.852974,-0.267014
0.990100,0.852706,-0.267174
0.991100,0.852439,-0.267333
0.992100,0.852172,-0.267492
0.993100,0.851904,-0.267651
0.994100,0.851636,-0.267810
0.995100,0.851369,-0.267968
0.996100,0.851101,-0.268126
0.997100,0.850832,-0.268284
0.998100,0.850564,-0.268441
0.999100,0.850295,-0.268599
1.000100,0.850027,-0.268756
1.001100,0.849758,-0.268912
1.002100,0.849489,-0.269069
1.003100,0.849220,-0.269225
1.004100,0.848950,-0.269381
1.005100,0.848681,-0.269537
1.006100,0.848411,-0.269692
1.007100,0.848142,-0.269847
1.008100,0.847872,-0.270002
1.009100,0.847602,-0.270156
1.010100,0.847331,-0.270311
1.011100,0.847061,-0.270465
1.012100,0.846790,-0.270619
1.013100,0.846520,-0.270772
1.014100,0.846249,-0.270925
1.015100,0.845978,-0.271078
1.016100,0.845707,-0.271231
1.017100,0.845435,-0.271383
1.018100,0.845164,-0.271535
1.019100,0.844892,-0.271687
1.020100,0.844621,-0.271839
1.021100,0.844349,-0.271990
1.022100,0.844077,-0.272141
1.023100,0.843804,-0.272292
1.024100,0.843532,-0.272442
1.025100,0.843260,-0.272593
1.026100,0.842987,-0.272743
1.027100,0.842714,-0.272892
1.028100,0.842441,-0.273042
1.029100,0.842168,-0.273191
1.030100,0.841895,-0.273340
1.031100,0.841621,-0.273488
1.032100,0.841348,-0.273637
1.033100,0.841074,-0.273785
1.034100,0.840800,-0.273933
1.035100,0.840526,-0.274080
1.036100,0.840252,-0.274227
1.037100,0.839978,-0.274374
1.038100,0.839703,-0.274521
1.039100,0.839429,-0.274668
1.040100,0.839154,-0.274814
1.041100,0.838879,-0.274960
1.042100,0.838604,-0.275105
1.043100,0.838329,-0.275251
1.044100,0.838054,-0.275396
1.045100,0.837778,-0.275541
1.046100,0.837502,-0.275685
1.047100,0.837227,-0.275829
1.048100,0.836951,-0.275973
1.049100,0.836675,-0.276117
1.050100,0.836399,-0.276261
1.051100,0.836122,-0.276404
1.052100,0.835846,-0.276547
1.053100,0.835569,-0.276690
1.054100,0.835292,-0.276832
1.055100,0.835015,-0.276974
1.056100,0.834738,-0.277116
1.057100,0.834461,-0.277258
1.058100,0.834184,-0.277399
1.059100,0.833906,-0.277540
1.060100,0.833629,-0.277681
1.061100,0.833351,-0.277821
1.062100,0.833073,-0.277961
1.063100,0.832795,-0.278101
1.064100,0.832517,-0.278241
1.065100,0.832239,-0.278381
1.066100,0.831960,-0.278520
1.067100,0.831682,-0.278659
1.068100,0.831403,-0.278797
1.069100,0.831124,-0.278936
1.070100,0.830845,-0.279074
1.071100,0.830566,-0.279212
1.072100,0.830287,-0.279349
1.073100,0.830007,-0.279486
1.074100,0.829728,-0.279623
1.075100,0.829448,-0.279760
1.076100,0.829168,-0.279897
1.077100,0.828888,-0.280033
1.078100,0.828608,-0.280169
1.079100,0.828328,-0.280304
1.080100,0.828047,-0.280440
1.081100,0.827767,-0.280575
1.082100,0.827486,-0.280710
1.083100,0.827205,-0.280844
1.084100,0.826925,-0.280979
1.085100,0.826644,-0.281113
1.086100,0.826362,-0.281247
1.087100,0.826081,-0.281380
1.088100,0.825800,-0.281513
1.089100,0.825518,-0.281646
1.090100,0.825236,-0.281779
1.091100,0.824954,-0.281911
1.092100,0.824672,-0.282044
1.093100,0.824390,-0.282176
1.094100,0.824108,-0.282307
1.095100,0.823826,-0.282439
1.096100,0.823543,-0.282570
1.097100,0.823261,-0.282701
1.098100,0.822978,-0.282831
1.099100,0.822695,-0.282961
1.100100,0.822412,-0.283091
1.101100,0.822129,-0.283221
1.102100,0.821845,-0.283351
1.103100,0.821562,-0.283480
1.104100,0.821279,-0.283609
1.105100,0.820995,-0.283738
1.106100,0.820711,-0.283866
1.107100,0.820427,-0.283994
1.108100,0.820143,-0.284122
1.109100,0.819859,-0.284250
1.110100,0.819575,-0.284377
1.111100,0.819290,-0.284504
1.112100,0.819006,-0.284631
1.113100,0.818721,-0.284757
1.114100,0.818436,-0.284884
1.115100,0.818151,-0.285010
1.116100,0.817866,-0.285136
1.117100,0.817581,-0.285261
1.118100,0.817295,-0.285386
1.119100,0.817010,-0.285511
1.120100,0.816724,-0.285636
1.121100,0.816439,-0.285760
1.122100,0.816153,-0.285884
1.123100,0.815867,-0.286008
1.124100,0.815581,-0.286132
1.125100,0.815295,-0.286255
1.126100,0.815008,-0.286378
1.127100,0.814722,-0.286501
1.128100,0.814435,-0.286624
1.129100,0.814149,-0.286746
1.130100,0.813862,-0.286868
1.131100,0.813575,-0.286990
1.132100,0.813288,-0.287111
1.133100,0.813001,-0.287233
1.134100,0.812713,-0.287354
1.135100,0.812426,-0.287474
1.136100,0.812139,-0.287595
1.137100,0.811851,-0.287715
1.138100,0.811563,-0.287835
1.139100,0.811275,-0.287954
1.140100,0.810987,-0.288074
1.141100,0.810699,-0.288193
1.142100,0.810411,-0.288312
1.143100,0.810122,-0.288430
1.144100,0.809834,-0.288549
1.145100,0.809545,-0.288667
1.146100,0.809257,-0.288784
1.147100,0.808968,-0.288902
1.148100,0.808679,-0.289019
1.149100,0.808390,-0.289136
1.150100,0.808101,-0.289253
1.151100,0.807811,-0.289369
1.152100,0.807522,-0.289485
1.153100,0.807232,-0.289601
1.154100,0.806943,-0.289717
1.155100,0.806653,-0.289832
1.156100,0.806363,-0.289948
1.157100,0.806073,-0.290062
1.158100,0.805783,-0.290177
1.159100,0.805493,-0.290291
1.160100,0.805202,-0.290405
1.161100,0.804912,-0.290519
1.162100,0.804621,-0.290633
1.163100,0.804331,-0.290746
1.164100,0.804040,-0.290859
1.165100,0.803749,-0.290972
1.166100,0.803458,-0.291084
1.167100,0.803167,-0.291197
1.168100,0.802875,-0.291309
1.169100,0.802584,-0.291420
1.170100,0.802293,-0.291532
1.171100,0.802001,-0.291643
1.172100,0.801709,-0.291754
1.173100,0.801417,-0.291864
1.174100,0.801126,-0.291975
1.175100,0.800833,-0.292085
1.176100,0.800541,-0.292195
1.177100,0.800249,-0.292304
1.178100,0.799957,-0.292414
1.179100,0.799664,-0.292523
1.180100,0.799372,-0.292632
1.181100,0.799079,-0.292740
1.182100,0.798786,-0.292848
1.183100,0.798493,-0.292957
1.184100,0.798200,-0.293064
1.185100,0.797907,-0.293172
1.186100,0.797614,-0.293279
1.187100,0.797321,-0.293386
1.188100,0.797027,-0.293493
1.189100,0.796734,-0.293599
1.190100,0.796440,-0.293705
1.191100,0.796146,-0.293811
1.192100,0.795852,-0.293917
1.193100,0.795558,-0.294022
1.194100,0.795264,-0.294128
1.195100,0.794970,-0.294232
1.196100,0.794676,-0.294337
1.197100,0.794381,-0.294441
1.198100,0.794087,-0.294546
1.199100,0.793792,-0.294649
1.200100,0.793498,-0.294753
1.201100,0.793203,-0.294856
1.202100,0.792908,-0.294959
1.203100,0.792613,-0.295062
1.204100,0.792318,-0.295165
1.205100,0.792023,-0.295267
1.206100,0.791727,-0.295369
1.207100,0.791432,-0.295471
1.208100,0.791136,-0.295572
1.209100,0.790841,-0.295674
1.210100,0.790545,-0.295775
1.211100,0.790249,-0.295875
1.212100,0.789953,-0.295976
1.213100,0.789657,-0.296076
1.214100,0.789361,-0.296176
1.215100,0.789065,-0.296276
1.216100,0.788769,-0.296375
1.217100,0.788472,-0.296474
1.218100,0.788176,-0.296573
1.219100,0.787879,-0.296672
1.220100,0.787582,-0.296770
1.221100,0.787285,-0.296868
1.222100,0.786989,-0.296966
1.223100,0.786692,-0.297064
1.224100,0.786394,-0.297161
1.225100,0.786097,-0.297258
1.226100,0.785800,-0.297355
1.227100,0.785502,-0.297452
1.228100,0.785205,-0.297548
1.229100,0.784907,-0.297644
1.230100,0.784610,-0.297740
1.231100,0.784312,-0.297836
1.232100,0.784014,-0.297931
1.233100,0.783716,-0.298026
1.234100,0.783418,-0.298121
1.235100,0.783120,-0.298215
1.236100,0.782822,-0.298309
1.237100,0.782523,-0.298404
1.238100,0.782225,-0.298497
1.239100,0.781926,-0.298591
1.240100,0.781628,-0.298684
1.241100,0.781329,-0.298777
1.242100,0.781030,-0.298870
1.243100,0.780731,-0.298962
1.244100,0.780432,-0.299054
1.245100,0.780133,-0.299146
1.246100,0.779834,-0.299238
1.247100,0.779534,-0.299330
1.248100,0.779235,-0.299421
1.249100,0.778936,-0.299512
1.250100,0.778636,-0.299603
1.251100,0.778336,-0.299693
1.252100,0.778037,-0.299783
1.253100,0.777737,-0.299873
1.254100,0.777437,-0.299963
1.255100,0.777137,-0.300052
1.256100,0.776837,-0.300141
1.257100,0.776537,-0.300230
1.258100,0.776236,-0.300319
1.259100,0.775936,-0.300407
1.260100,0.775636,-0.300495
1.261100,0.775335,-0.300583
1.262100,0.775034,-0.300671
1.263100,0.774734,-0.300758
1.264100,0.774433,-0.300846
1.265100,0.774132,-0.300932
1.266100,0.773831,-0.301019
1.267100,0.773530,-0.301105
1.268100,0.773229,-0.301192
1.269100,0.772928,-0.301277
1.270100,0.772626,-0.301363
1.271100,0.772325,-0.301448
1.272100,0.772023,-0.301534
1.273100,0.771722,-0.301618
1.274100,0.771420,-0.301703
1.275100,0.771118,-0.301787
1.276100,0.770817,-0.301871
1.277100,0.770515,-0.301955
1.278100,0.770213,-0.302039
1.279100,0.769911,-0.302122
1.280100,0.769608,-0.302205
1.281100,0.769306,-0.302288
1.282100,0.769004,-0.302371
1.283100,0.768701,-0.302453
1.284100,0.768399,-0.302535
1.285100,0.768096,-0.302617
1.286100,0.767794,-0.302699
1.287100,0.767491,-0.302780
1.288100,0.767188,-0.302861
1.289100,0.766885,-0.302942
1.290100,0.766582,-0.303023
1.291100,0.766279,-0.303103
1.292100,0.765976,-0.303183
1.293100,0.765673,-0.303263
1.294100,0.765370,-0.303342
1.295100,0.765066,-0.303422
1.296100,0.764763,-0.303501
1.297100,0.764459,-0.303580
1.298100,0.764156,-0.303658
1.299100,0.763852,-0.303737
1.300100,0.763548,-0.303815
1.301100,0.763244,-0.303893
1.302100,0.762940,-0.303970
1.303100,0.762636,-0.304047
1.304100,0.762332,-0.304125
1.305100,0.762028,-0.304201
1.306100,0.761724,-0.304278
1.307100,0.761419,-0.304354
1.308100,0.761115,-0.304430
1.309100,0.760811,-0.304506
1.310100,0.760506,-0.304582
1.311100,0.760201,-0.304657
1.312100,0.759897,-0.304732
1.313100,0.759592,-0.304807
1.314100,0.759287,-0.304882
1.315100,0.758982,-0.304956
1.316100,0.758677,-0.305030
1.317100,0.758372,-0.305104
1.318100,0.758067,-0.305178
1.319100,0.757762,-0.305251
1.320100,0.757456,-0.305324
1.321100,0.757151,-0.305397
1.322100,0.756846,-0.305470
1.323100,0.756540,-0.305542
1.324100,0.756235,-0.305615
1.325100,0.755929,-0.305687
1.326100,0.755623,-0.305758
1.327100,0.755317,-0.305830
1.328100,0.755012,-0.305901
1.329100,0.754706,-0.305972
1.330100,0.754400,-0.306042
1.331100,0.754094,-0.306113
1.332100,0.753787,-0.306183
1.333100,0.753481,-0.306253
1.334100,0.753175,-0.306323
1.335100,0.752869,-0.306392
1.336100,0.752562,-0.306461
1.337100,0.752256,-0.306530
1.338100,0.751949,-0.306599
1.339100,0.751642,-0.306668
1.340100,0.751336,-0.306736
1.341100,0.751029,-0.306804
1.342100,0.750722,-0.306872
1.343100,0.750415,-0.306939
1.344100,0.750108,-0.307006
1.345100,0.749801,-0.307073
1.346100,0.749494,-0.307140
1.347100,0.749187,-0.307207
1.348100,0.748880,-0.307273
1.349100,0.748572,-0.307339
1.350100,0.748265,-0.307405
1.351100,0.747958,-0.307471
1.352100,0.747650,-0.307536
1.353100,0.747342,-0.307601
1.354100,0.747035,-0.307666
1.355100,0.746727,-0.307730
1.356100,0.746419,-0.307795
1.357100,0.746112,-0.307859
1.358100,0.745804,-0.307923
1.359100,0.745496,-0.307986
1.360100,0.745188,-0.308050
1.361100,0.744880,-0.308113
1.362100,0.744571,-0.308176
1.363100,0.744263,-0.308239
1.364100,0.743955,-0.308301
1.365100,0.743647,-0.308363
1.366100,0.743338,-0.308425
1.367100,0.743030,-0.308487
1.368100,0.742721,-0.308549
1.369100,0.742413,-0.308610
1.370100,0.742104,-0.308671
1.371100,0.741795,-0.308732
1.372100,0.741487,-0.308792
1.373100,0.741178,-0.308852
1.374100,0.740869,-0.308912
1.375100,0.740560,-0.308972
1.376100,0.740251,-0.309032
1.377100,0.739942,-0.309091
1.378100,0.739633,-0.309150
1.379100,0.739324,-0.309209
1.380100,0.739014,-0.309268
1.381100,0.738705,-0.309326
1.382100,0.738396,-0.309384
1.383100,0.738086,-0.309442
1.384100,0.737777,-0.309500
1.385100,0.737467,-0.309557
1.386100,0.737158,-0.309615
1.387100,0.736848,-0.309672
1.388100,0.736538,-0.309728
1.389100,0.736229,-0.309785
1.390100,0.735919,-0.309841
1.391100,0.735609,-0.309897
1.392100,0.735299,-0.309953
1.393100,0.734989,-0.310009
1.394100,0.734679,-0.310064
1.395100,0.734369,-0.310119
1.396100,0.734059,-0.310174
1.397100,0.733749,-0.310228
1.398100,0.733438,-0.310283
1.399100,0.733128,-0.310337
1.400100,0.732818,-0.310391
1.401100,0.732507,-0.310445
1.402100,0.732197,-0.310498
1.403100,0.731886,-0.310551
1.404100,0.731576,-0.310604
1.405100,0.731265,-0.310657
1.406100,0.730954,-0.310709
1.407100,0.730644,-0.310762
1.408100,0.730333,-0.310814
1.409100,0.730022,-0.310866
1.410100,0.729711,-0.310917
1.411100,0.729400,-0.310969
1.412100,0.729089,-0.311020
1.413100,0.728778,-0.311071
1.414100,0.728467,-0.311121
1.415100,0.728156,-0.311172
1.416100,0.727845,-0.311222
1.417100,0.727533,-0.311272
1.418100,0.727222,-0.311322
1.419100,0.726911,-0.311371
1.420100,0.726599,-0.311420
1.421100,0.726288,-0.311469
1.422100,0.725976,-0.311518
1.423100,0.725665,-0.311567
1.424100,0.725353,-0.311615
1.425100,0.725042,-0.311663
1.426100,0.724730,-0.311711
1.427100,0.724418,-0.311759
1.428100,0.724106,-0.311806
1.429100,0.723795,-0.311853
1.430100,0.723483,-0.311900
1.431100,0.723171,-0.311947
1.432100,0.722859,-0.311994
1.433100,0.722547,-0.312040
1.434100,0.722235,-0.312086
1.435100,0.721923,-0.312132
1.436100,0.721610,-0.312177
1.437100,0.721298,-0.312223
1.438100,0.720986,-0.312268
1.439100,0.720674,-0.312313
1.440100,0.720361,-0.312357
1.441100,0.720049,-0.312402
1.442100,0.719737,-0.312446
1.443100,0.719424,-0.312490
1.444100,0.719112,-0.312534
1.445100,0.718799,-0.312577
1.446100,0.718486,-0.312621
1.447100,0.718174,-0.312664
1.448100,0.717861,-0.312707
1.449100,0.717548,-0.312749
1.450100,0.717236,-0.312792
1.451100,0.716923,-0.312834
1.452100,0.716610,-0.312876
1.453100,0.716297,-0.312918
1.454100,0.715984,-0.312959
1.455100,0.715671,-0.313000
1.456100,0.715358,-0.313041
1.457100,0.715045,-0.313082
1.458100,0.714732,-0.313123
1.459100,0.714419,-0.313163
1.460100,0.714106,-0.313203
1.461100,0.713792,-0.313243
1.462100,0.713479,-0.313283
1.463100,0.713166,-0.313323
1.464100,0.712853,-0.313362
1.465100,0.712539,-0.313401
1.466100,0.712226,-0.313440
1.467100,0.711912,-0.313478
1.468100,0.711599,-0.313517
1.469100,0.711285,-0.313555
1.470100,0.710972,-0.313593
1.471100,0.710658,-0.313631
1.472100,0.710344,-0.313668
1.473100,0.710031,-0.313705
1.474100,0.709717,-0.313742
1.475100,0.709403,-0.313779
1.476100,0.709089,-0.313816
1.477100,0.708776,-0.313852
1.478100,0.708462,-0.313888
1.479100,0.708148,-0.313924
1.480100,0.707834,-0.313960
1.481100,0.707520,-0.313995
1.482100,0.707206,-0.314031
1.483100,0.706892,-0.314066
1.484100,0.706578,-0.314101
1.485100,0.706264,-0.314135
1.486100,0.705949,-0.314170
1.487100,0.705635,-0.314204
1.488100,0.705321,-0.314238
1.489100,0.705007,-0.314272
1.490100,0.704693,-0.314305
1.491100,0.704378,-0.314338
1.492100,0.704064,-0.314371
1.493100,0.703749,-0.314404
1.494100,0.703435,-0.314437
1.495100,0.703121,-0.314469
1.496100,0.702806,-0.314502
1.497100,0.702492,-0.314534
1.498100,0.702177,-0.314565
1.499100,0.701862,-0.314597
1.500100,0.701548,-0.314628
1.501100,0.701233,-0.314659
1.502100,0.700919,-0.314690
1.503100,0.700604,-0.314721
1.504100,0.700289,-0.314751
1.505100,0.699974,-0.314782
1.506100,0.699660,-0.314812
1.507100,0.699345,-0.314842
1.508100,0.699030,-0.314871
1.509100,0.698715,-0.314901
1.510100,0.698400,-0.314930
1.511100,0.698085,-0.314959
1.512100,0.697770,-0.314988
1.513100,0.697455,-0.315016
1.514100,0.697140,-0.315044
1.515100,0.696825,-0.315073
1.516100,0.696510,-0.315100
1.517100,0.696195,-0.315128
1.518100,0.695880,-0.315156
1.519100,0.695565,-0.315183
1.520100,0.695249,-0.315210
1.521100,0.694934,-0.315237
1.522100,0.694619,-0.315263
1.523100,0.694304,-0.315290
1.524100,0.693988,-0.315316
1.525100,0.693673,-0.315342
1.526100,0.693358,-0.315368
1.527100,0.693042,-0.315393
1.528100,0.692727,-0.315419
1.529100,0.692411,-0.315444
1.530100,0.692096,-0.315469
1.531100,0.691780,-0.315493
1.532100,0.691465,-0.315518
1.533100,0.691149,-0.315542
1.534100,0.690834,-0.315566
1.535100,0.690518,-0.315590
1.536100,0.690203,-0.315614
1.537100,0.689887,-0.315637
1.538100,0.689571,-0.315660
1.539100,0.689256,-0.315683
1.540100,0.688940,-0.315706
1.541100,0.688624,-0.315729
1.542100,0.688309,-0.315751
1.543100,0.687993,-0.315773
1.544100,0.687677,-0.315795
1.545100,0.687361,-0.315817
1.546100,0.687045,-0.315839
1.547100,0.686730,-0.315860
1.548100,0.686414,-0.315881
1.549100,0.686098,-0.315902
1.550100,0.685782,-0.315923
1.551100,0.685466,-0.315943
1.552100,0.685150,-0.315964
1.553100,0.684834,-0.315984
1.554100,0.684518,-0.316004
1.555100,0.684202,-0.316023
1.556100,0.683886,-0.316043
1.557100,0.683570,-0.316062
1.558100,0.683254,-0.316081
1.559100,0.682938,-0.316100
1.560100,0.682622,-0.316119
1.561100,0.682306,-0.316137
1.562100,0.681989,-0.316155
1.563100,0.681673,-0.316173
1.564100,0.681357,-0.316191
1.565100,0.681041,-0.316209
1.566100,0.680725,-0.316226
1.567100,0.680408,-0.316243
1.568100,0.680092,-0.316261
1.569100,0.679776,-0.316277
1.570100,0.679460,-0.316294
1.571100,0.679143,-0.316310
1.572100,0.678827,-0.316327
1.573100,0.678511,-0.316343
1.574100,0.678194,-0.316358
1.575100,0.677878,-0.316374
1.576100,0.677562,-0.316389
1.577100,0.677245,-0.316405
1.578100,0.676929,-0.316419
1.579100,0.676612,-0.316434
1.580100,0.676296,-0.316449
1.581100,0.675979,-0.316463
1.582100,0.675663,-0.316477
1.583100,0.675346,-0.316491
1.584100,0.675030,-0.316505
1.585100,0.674713,-0.316519
1.586100,0.674397,-0.316532
1.587100,0.674080,-0.316545
1.588100,0.673764,-0.316558
1.589100,0.673447,-0.316571
1.590100,0.673131,-0.316584
1.591100,0.672814,-0.316596
1.592100,0.672497,-0.316608
1.593100,0.672181,-0.316620
1.594100,0.671864,-0.316632
1.595100,0.671548,-0.316643
1.596100,0.671231,-0.316655
1.597100,0.670914,-0.316666
1.598100,0.670598,-0.316677
1.599100,0.670281,-0.316688
1.600100,0.669964,-0.316698
1.601100,0.669648,-0.316709
1.602100,0.669331,-0.316719
1.603100,0.669014,-0.316729
1.604100,0.668697,-0.316739
1.605100,0.668381,-0.316748
1.606100,0.668064,-0.316758
1.607100,0.667747,-0.316767
1.608100,0.667430,-0.316776
1.609100,0.667114,-0.316785
1.610100,0.666797,-0.316793
1.611100,0.666480,-0.316802
1.612100,0.666163,-0.316810
1.613100,0.665846,-0.316818
1.614100,0.665530,-0.316826
1.615100,0.665213,-0.316833
1.616100,0.664896,-0.316841
1.617100,0.664579,-0.316848
1.618100,0.664262,-0.316855
1.619100,0.663945,-0.316862
1.620100,0.663628,-0.316869
1.621100,0.663312,-0.316875
1.622100,0.662995,-0.316881
1.623100,0.662678,-0.316888
1.624100,0.662361,-0.316893
1.625100,0.662044,-0.316899
1.626100,0.661727,-0.316905
1.627100,0.661410,-0.316910
1.628100,0.661093,-0.316915
1.629100,0.660776,-0.316920
1.630100,0.660459,-0.316925
1.631100,0.660143,-0.316929
1.632100,0.659826,-0.316934
1.633100,0.659509,-0.316938
1.634100,0.659192,-0.316942
1.635100,0.658875,-0.316945
1.636100,0.658558,-0.316949
1.637100,0.658241,-0.316952
1.638100,0.657924,-0.316956
1.639100,0.657607,-0.316959
1.640100,0.657290,-0.316961
1.641100,0.656973,-0.316964
1.642100,0.656656,-0.316967
1.643100,0.656339,-0.316969
1.644100,0.656022,-0.316971
1.645100,0.655705,-0.316973
1.646100,0.655388,-0.316974
1.647100,0.655071,-0.316976
1.648100,0.654754,-0.316977
1.649100,0.654437,-0.316978
1.650100,0.654120,-0.316979
1.651100,0.653803,-0.316980
1.652100,0.653486,-0.316981
1.653100,0.653169,-0.316981
1.654100,0.652852,-0.316981
1.655100,0.652535,-0.316981
1.656100,0.652218,-0.316981
1.657100,0.651901,-0.316980
1.658100,0.651584,-0.316980
1.659100,0.651267,-0.316979
1.660100,0.650950,-0.316978
1.661100,0.650633,-0.316977
1.662100,0.650317,-0.316976
1.663100,0.650000,-0.316974
1.664100,0.649683,-0.316973
1.665100,0.649366,-0.316971
1.666100,0.649049,-0.316969
1.667100,0.648732,-0.316966
1.668100,0.648415,-0.316964
1.669100,0.648098,-0.316961
1.670100,0.647781,-0.316959
1.671100,0.647464,-0.316956
1.672100,0.647147,-0.316952
1.673100,0.646830,-0.316949
1.674100,0.646513,-0.316946
1.675100,0.646196,-0.316942
1.676100,0.645879,-0.316938
1.677100,0.645562,-0.316934
1.678100,0.645245,-0.316930
1.679100,0.644928,-0.316925
1.680100,0.644611,-0.316921
1.681100,0.644294,-0.316916
1.682100,0.643978,-0.316911
1.683100,0.643661,-0.316906
1.684100,0.643344,-0.316900
1.685100,0.643027,-0.316895
1.686100,0.642710,-0.316889
1.687100,0.642393,-0.316883
1.688100,0.642076,-0.316877
1.689100,0.641759,-0.316871
1.690100,0.641442,-0.316864
1.691100,0.641126,-0.316858
1.692100,0.640809,-0.316851
1.693100,0.640492,-0.316844
1.694100,0.640175,-0.316837
1.695100,0.639858,-0.316829
1.696100,0.639541,-0.316822
1.697100,0.639225,-0.316814
1.698100,0.638908,-0.316806
1.699100,0.638591,-0.316798
1.700100,0.638274,-0.316790
1.701100,0.637957,-0.316782
1.702100,0.637641,-0.316773
1.703100,0.637324,-0.316764
1.704100,0.637007,-0.316755
1.705100,0.636690,-0.316746
1.706100,0.636374,-0.316737
1.707100,0.636057,-0.316728
1.708100,0.635740,-0.316718
1.709100,0.635423,-0.316708
1.710100,0.635107,-0.316698
1.711100,0.634790,-0.316688
1.712100,0.634473,-0.316678
1.713100,0.634157,-0.316667
1.714100,0.633840,-0.316656
1.715100,0.633523,-0.316645
1.716100,0.633207,-0.316634
1.717100,0.632890,-0.316623
1.718100,0.632573,-0.316612
1.719100,0.632257,-0.316600
1.720100,0.631940,-0.316588
1.721100,0.631624,-0.316577
1.722100,0.631307,-0.316564
1.723100,0.630991,-0.316552
1.724100,0.630674,-0.316540
1.725100,0.630357,-0.316527
1.726100,0.630041,-0.316514
1.727100,0.629724,-0.316501
1.728100,0.629408,-0.316488
1.729100,0.629091,-0.316475
1.730100,0.628775,-0.316462
1.731100,0.628459,-0.316448
1.732100,0.628142,-0.316434
1.733100,0.627826,-0.316420
1.734100,0.627509,-0.316406
1.735100,0.627193,-0.316392
1.736100,0.626876,-0.316377
1.737100,0.626560,-0.316362
1.738100,0.626244,-0.316348
1.739100,0.625927,-0.316333
1.740100,0.625611,-0.316317
1.741100,0.625295,-0.316302
1.742100,0.624978,-0.316286
1.743100,0.624662,-0.316271
1.744100,0.624346,-0.316255
1.745100,0.624030,-0.316239
1.746100,0.623713,-0.316223
