xi,theta,phi
0.219100,0.991955,-0.072836
0.220100,0.991882,-0.073162
0.221100,0.991809,-0.073488
0.222100,0.991735,-0.073814
0.223100,0.991661,-0.074140
0.224100,0.991587,-0.074465
0.225100,0.991512,-0.074791
0.226100,0.991437,-0.075117
0.227100,0.991362,-0.075442
0.228100,0.991287,-0.075768
0.229100,0.991211,-0.076094
0.230100,0.991134,-0.076419
0.231100,0.991058,-0.076744
0.232100,0.990981,-0.077070
0.233100,0.990904,-0.077395
0.234100,0.990826,-0.077720
0.235100,0.990748,-0.078045
0.236100,0.990670,-0.078370
0.237100,0.990591,-0.078695
0.238100,0.990513,-0.079020
0.239100,0.990433,-0.079345
0.240100,0.990354,-0.079669
0.241100,0.990274,-0.079994
0.242100,0.990194,-0.080319
0.243100,0.990113,-0.080643
0.244100,0.990033,-0.080967
0.245100,0.989952,-0.081292
0.246100,0.989870,-0.081616
0.247100,0.989788,-0.081940
0.248100,0.989706,-0.082264
0.249100,0.989624,-0.082589
0.250100,0.989541,-0.082913
0.251100,0.989458,-0.083236
0.252100,0.989375,-0.083560
0.253100,0.989291,-0.083884
0.254100,0.989207,-0.084208
0.255100,0.989122,-0.084531
0.256100,0.989038,-0.084855
0.257100,0.988953,-0.085178
0.258100,0.988867,-0.085502
0.259100,0.988782,-0.085825
0.260100,0.988696,-0.086148
0.261100,0.988609,-0.086472
0.262100,0.988523,-0.086795
0.263100,0.988436,-0.087118
0.264100,0.988348,-0.087441
0.265100,0.988261,-0.087763
0.266100,0.988173,-0.088086
0.267100,0.988085,-0.088409
0.268100,0.987996,-0.088732
0.269100,0.987907,-0.089054
0.270100,0.987818,-0.089377
0.271100,0.987729,-0.089699
0.272100,0.987639,-0.090021
0.273100,0.987548,-0.090343
0.274100,0.987458,-0.090666
0.275100,0.987367,-0.090988
0.276100,0.987276,-0.091310
0.277100,0.987185,-0.091631
0.278100,0.987093,-0.091953
0.279100,0.987001,-0.092275
0.280100,0.986908,-0.092597
0.281100,0.986815,-0.092918
0.282100,0.986722,-0.093240
0.283100,0.986629,-0.093561
0.284100,0.986535,-0.093882
0.285100,0.986441,-0.094204
0.286100,0.986347,-0.094525
0.287100,0.986252,-0.094846
0.288100,0.986157,-0.095167
0.289100,0.986062,-0.095488
0.290100,0.985966,-0.095809
0.291100,0.985870,-0.096129
0.292100,0.985774,-0.096450
0.293100,0.985677,-0.096771
0.294100,0.985580,-0.097091
0.295100,0.985483,-0.097411
0.296100,0.985386,-0.097732
0.297100,0.985288,-0.098052
0.298100,0.985189,-0.098372
0.299100,0.985091,-0.098692
0.300100,0.984992,-0.099012
0.301100,0.984893,-0.099332
0.302100,0.984793,-0.099652
0.303100,0.984694,-0.099971
0.304100,0.984593,-0.100291
0.305100,0.984493,-0.100610
0.306100,0.984392,-0.100930
0.307100,0.984291,-0.101249
0.308100,0.984190,-0.101568
0.309100,0.984088,-0.101888
0.310100,0.983986,-0.102207
0.311100,0.983884,-0.102526
0.312100,0.983781,-0.102844
0.313100,0.983678,-0.103163
0.314100,0.983575,-0.103482
0.315100,0.983471,-0.103801
0.316100,0.983367,-0.104119
0.317100,0.983263,-0.104437
0.318100,0.983158,-0.104756
0.319100,0.983053,-0.105074
0.320100,0.982948,-0.105392
0.321100,0.982842,-0.105710
0.322100,0.982737,-0.106028
0.323100,0.982630,-0.106346
0.324100,0.982524,-0.106664
0.325100,0.982417,-0.106981
0.326100,0.982310,-0.107299
0.327100,0.982202,-0.107616
0.328100,0.982095,-0.107934
0.329100,0.981987,-0.108251
0.330100,0.981878,-0.108568
0.331100,0.981769,-0.108885
0.332100,0.981660,-0.109202
0.333100,0.981551,-0.109519
0.334100,0.981441,-0.109836
0.335100,0.981331,-0.110153
0.336100,0.981221,-0.110469
0.337100,0.981110,-0.110786
0.338100,0.980999,-0.111102
0.339100,0.980888,-0.111419
0.340100,0.980777,-0.111735
0.341100,0.980665,-0.112051
0.342100,0.980552,-0.112367
0.343100,0.980440,-0.112683
0.344100,0.980327,-0.112999
0.345100,0.980214,-0.113314
0.346100,0.980100,-0.113630
0.347100,0.979987,-0.113945
0.348100,0.979873,-0.114261
0.349100,0.979758,-0.114576
0.350100,0.979643,-0.114891
0.351100,0.979528,-0.115206
0.352100,0.979413,-0.115521
0.353100,0.979297,-0.115836
0.354100,0.979181,-0.116151
0.355100,0.979065,-0.116466
0.356100,0.978948,-0.116780
0.357100,0.978832,-0.117095
0.358100,0.978714,-0.117409
0.359100,0.978597,-0.117724
0.360100,0.978479,-0.118038
0.361100,0.978361,-0.118352
0.362100,0.978242,-0.118666
0.363100,0.978123,-0.118980
0.364100,0.978004,-0.119293
0.365100,0.977885,-0.119607
0.366100,0.977765,-0.119921
0.367100,0.977645,-0.120234
0.368100,0.977524,-0.120547
0.369100,0.977404,-0.120861
0.370100,0.977283,-0.121174
0.371100,0.977161,-0.121487
0.372100,0.977040,-0.121800
0.373100,0.976918,-0.122112
0.374100,0.976796,-0.122425
0.375100,0.976673,-0.122738
0.376100,0.976550,-0.123050
0.377100,0.976427,-0.123363
0.378100,0.976303,-0.123675
0.379100,0.976180,-0.123987
0.380100,0.976055,-0.124299
0.381100,0.975931,-0.124611
0.382100,0.975806,-0.124923
0.383100,0.975681,-0.125234
0.384100,0.975556,-0.125546
0.385100,0.975430,-0.125858
0.386100,0.975304,-0.126169
0.387100,0.975178,-0.126480
0.388100,0.975051,-0.126791
0.389100,0.974924,-0.127102
0.390100,0.974797,-0.127413
0.391100,0.974669,-0.127724
0.392100,0.974541,-0.128035
0.393100,0.974413,-0.128345
0.394100,0.974285,-0.128656
0.395100,0.974156,-0.128966
0.396100,0.974027,-0.129277
0.397100,0.973897,-0.129587
0.398100,0.973768,-0.129897
0.399100,0.973637,-0.130207
0.400100,0.973507,-0.130516
0.401100,0.973376,-0.130826
0.402100,0.973245,-0.131136
0.403100,0.973114,-0.131445
0.404100,0.972983,-0.131754
0.405100,0.972851,-0.132064
0.406100,0.972718,-0.132373
0.407100,0.972586,-0.132682
0.408100,0.972453,-0.132991
0.409100,0.972320,-0.133299
0.410100,0.972187,-0.133608
0.411100,0.972053,-0.133916
0.412100,0.971919,-0.134225
0.413100,0.971784,-0.134533
0.414100,0.971650,-0.134841
0.415100,0.971515,-0.135149
0.416100,0.971379,-0.135457
0.417100,0.971244,-0.135765
0.418100,0.971108,-0.136073
0.419100,0.970972,-0.136380
0.420100,0.970835,-0.136688
0.421100,0.970698,-0.136995
0.422100,0.970561,-0.137302
0.423100,0.970424,-0.137609
0.424100,0.970286,-0.137916
0.425100,0.970148,-0.138223
0.426100,0.970009,-0.138530
0.427100,0.969871,-0.138836
0.428100,0.969732,-0.139143
0.429100,0.969592,-0.139449
0.430100,0.969453,-0.139755
0.431100,0.969313,-0.140062
0.432100,0.969173,-0.140367
0.433100,0.969032,-0.140673
0.434100,0.968891,-0.140979
0.435100,0.968750,-0.141285
0.436100,0.968609,-0.141590
0.437100,0.968467,-0.141896
0.438100,0.968325,-0.142201
0.439100,0.968183,-0.142506
0.440100,0.968040,-0.142811
0.441100,0.967897,-0.143116
0.442100,0.967754,-0.143420
0.443100,0.967610,-0.143725
0.444100,0.967466,-0.144030
0.445100,0.967322,-0.144334
0.446100,0.967178,-0.144638
0.447100,0.967033,-0.144942
0.448100,0.966888,-0.145246
0.449100,0.966742,-0.145550
0.450100,0.966597,-0.145854
0.451100,0.966451,-0.146157
0.452100,0.966304,-0.146461
0.453100,0.966158,-0.146764
0.454100,0.966011,-0.147067
0.455100,0.965864,-0.147370
0.456100,0.965716,-0.147673
0.457100,0.965568,-0.147976
0.458100,0.965420,-0.148279
0.459100,0.965272,-0.148581
0.460100,0.965123,-0.148884
0.461100,0.964974,-0.149186
0.462100,0.964825,-0.149488
0.463100,0.964675,-0.149790
0.464100,0.964525,-0.150092
0.465100,0.964375,-0.150394
0.466100,0.964224,-0.150696
0.467100,0.964073,-0.150997
0.468100,0.963922,-0.151299
0.469100,0.963771,-0.151600
0.470100,0.963619,-0.151901
0.471100,0.963467,-0.152202
0.472100,0.963315,-0.152503
0.473100,0.963162,-0.152804
0.474100,0.963009,-0.153104
0.475100,0.962856,-0.153405
0.476100,0.962702,-0.153705
0.477100,0.962548,-0.154005
0.478100,0.962394,-0.154305
0.479100,0.962240,-0.154605
0.480100,0.962085,-0.154905
0.481100,0.961930,-0.155204
0.482100,0.961775,-0.155504
0.483100,0.961619,-0.155803
0.484100,0.961463,-0.156103
0.485100,0.961307,-0.156402
0.486100,0.961150,-0.156701
0.487100,0.960993,-0.156999
0.488100,0.960836,-0.157298
0.489100,0.960679,-0.157597
0.490100,0.960521,-0.157895
0.491100,0.960363,-0.158193
0.492100,0.960205,-0.158492
0.493100,0.960046,-0.158790
0.494100,0.959887,-0.159087
0.495100,0.959728,-0.159385
0.496100,0.959568,-0.159683
0.497100,0.959408,-0.159980
0.498100,0.959248,-0.160277
0.499100,0.959088,-0.160575
0.500100,0.958927,-0.160872
0.501100,0.958766,-0.161169
0.502100,0.958605,-0.161465
0.503100,0.958443,-0.161762
0.504100,0.958281,-0.162058
0.505100,0.958119,-0.162355
0.506100,0.957957,-0.162651
0.507100,0.957794,-0.162947
0.508100,0.957631,-0.163243
0.509100,0.957467,-0.163539
0.510100,0.957304,-0.163834
0.511100,0.957140,-0.164130
0.512100,0.956975,-0.164425
0.513100,0.956811,-0.164720
0.514100,0.956646,-0.165015
0.515100,0.956481,-0.165310
0.516100,0.956315,-0.165605
0.517100,0.956149,-0.165899
0.518100,0.955983,-0.166194
0.519100,0.955817,-0.166488
0.520100,0.955650,-0.166782
0.521100,0.955484,-0.167076
0.522100,0.955316,-0.167370
0.523100,0.955149,-0.167664
0.524100,0.954981,-0.167958
0.525100,0.954813,-0.168251
0.526100,0.954644,-0.168544
0.527100,0.954476,-0.168837
0.528100,0.954307,-0.169131
0.529100,0.954138,-0.169423
0.530100,0.953968,-0.169716
0.531100,0.953798,-0.170009
0.532100,0.953628,-0.170301
0.533100,0.953457,-0.170593
0.534100,0.953287,-0.170885
0.535100,0.953116,-0.171177
0.536100,0.952944,-0.171469
0.537100,0.952773,-0.171761
0.538100,0.952601,-0.172052
0.539100,0.952429,-0.172344
0.540100,0.952256,-0.172635
0.541100,0.952083,-0.172926
0.542100,0.951910,-0.173217
0.543100,0.951737,-0.173508
0.544100,0.951563,-0.173799
0.545100,0.951389,-0.174089
0.546100,0.951215,-0.174379
0.547100,0.951041,-0.174670
0.548100,0.950866,-0.174960
0.549100,0.950691,-0.175249
0.550100,0.950515,-0.175539
0.551100,0.950340,-0.175829
0.552100,0.950164,-0.176118
0.553100,0.949987,-0.176407
0.554100,0.949811,-0.176697
0.555100,0.949634,-0.176985
0.556100,0.949457,-0.177274
0.557100,0.949279,-0.177563
0.558100,0.949102,-0.177851
0.559100,0.948924,-0.178140
0.560100,0.948745,-0.178428
0.561100,0.948567,-0.178716
0.562100,0.948388,-0.179004
0.563100,0.948209,-0.179292
0.564100,0.948029,-0.179579
0.565100,0.947850,-0.179867
0.566100,0.947670,-0.180154
0.567100,0.947489,-0.180441
0.568100,0.947309,-0.180728
0.569100,0.947128,-0.181015
0.570100,0.946947,-0.181301
0.571100,0.946765,-0.181588
0.572100,0.946584,-0.181874
0.573100,0.946402,-0.182160
0.574100,0.946219,-0.182446
0.575100,0.946037,-0.182732
0.576100,0.945854,-0.183018
0.577100,0.945671,-0.183304
0.578100,0.945487,-0.183589
0.579100,0.945303,-0.183874
0.580100,0.945119,-0.184159
0.581100,0.944935,-0.184444
0.582100,0.944751,-0.184729
0.583100,0.944566,-0.185013
0.584100,0.944381,-0.185298
0.585100,0.944195,-0.185582
0.586100,0.944009,-0.185866
0.587100,0.943823,-0.186150
0.588100,0.943637,-0.186434
0.589100,0.943451,-0.186718
0.590100,0.943264,-0.187001
0.591100,0.943077,-0.187284
0.592100,0.942889,-0.187568
0.593100,0.942701,-0.187851
0.594100,0.942513,-0.188133
0.595100,0.942325,-0.188416
0.596100,0.942137,-0.188699
0.597100,0.941948,-0.188981
0.598100,0.941759,-0.189263
0.599100,0.941569,-0.189545
0.600100,0.941379,-0.189827
0.601100,0.941190,-0.190109
0.602100,0.940999,-0.190390
0.603100,0.940809,-0.190672
0.604100,0.940618,-0.190953
0.605100,0.940427,-0.191234
0.606100,0.940235,-0.191515
0.607100,0.940044,-0.191795
0.608100,0.939852,-0.192076
0.609100,0.939660,-0.192356
0.610100,0.939467,-0.192637
0.611100,0.939274,-0.192917
0.612100,0.939081,-0.193196
0.613100,0.938888,-0.193476
0.614100,0.938694,-0.193756
0.615100,0.938500,-0.194035
0.616100,0.938306,-0.194314
0.617100,0.938112,-0.194593
0.618100,0.937917,-0.194872
0.619100,0.937722,-0.195151
0.620100,0.937527,-0.195430
0.621100,0.937331,-0.195708
0.622100,0.937135,-0.195986
0.623100,0.936939,-0.196264
0.624100,0.936743,-0.196542
0.625100,0.936546,-0.196820
0.626100,0.936349,-0.197097
0.627100,0.936152,-0.197375
0.628100,0.935954,-0.197652
0.629100,0.935757,-0.197929
0.630100,0.935559,-0.198206
0.631100,0.935360,-0.198483
0.632100,0.935162,-0.198759
0.633100,0.934963,-0.199035
0.634100,0.934764,-0.199312
0.635100,0.934564,-0.199588
0.636100,0.934364,-0.199863
0.637100,0.934164,-0.200139
0.638100,0.933964,-0.200415
0.639100,0.933764,-0.200690
0.640100,0.933563,-0.200965
0.641100,0.933362,-0.201240
0.642100,0.933160,-0.201515
0.643100,0.932959,-0.201790
0.644100,0.932757,-0.202064
0.645100,0.932555,-0.202338
0.646100,0.932352,-0.202613
0.647100,0.932149,-0.202886
0.648100,0.931946,-0.203160
0.649100,0.931743,-0.203434
0.650100,0.931539,-0.203707
0.651100,0.931336,-0.203981
0.652100,0.931131,-0.204254
0.653100,0.930927,-0.204527
0.654100,0.930722,-0.204799
0.655100,0.930517,-0.205072
0.656100,0.930312,-0.205344
0.657100,0.930107,-0.205617
0.658100,0.929901,-0.205889
0.659100,0.929695,-0.206160
0.660100,0.929489,-0.206432
0.661100,0.929282,-0.206704
0.662100,0.929075,-0.206975
0.663100,0.928868,-0.207246
0.664100,0.928661,-0.207517
0.665100,0.928453,-0.207788
0.666100,0.928245,-0.208059
0.667100,0.928037,-0.208329
0.668100,0.927829,-0.208599
0.669100,0.927620,-0.208870
0.670100,0.927411,-0.209139
0.671100,0.927202,-0.209409
0.672100,0.926992,-0.209679
0.673100,0.926782,-0.209948
0.674100,0.926572,-0.210217
0.675100,0.926362,-0.210486
0.676100,0.926151,-0.210755
0.677100,0.925940,-0.211024
0.678100,0.925729,-0.211292
0.679100,0.925518,-0.211561
0.680100,0.925306,-0.211829
0.681100,0.925094,-0.212097
0.682100,0.924882,-0.212365
0.683100,0.924669,-0.212632
0.684100,0.924456,-0.212900
0.685100,0.924243,-0.213167
0.686100,0.924030,-0.213434
0.687100,0.923817,-0.213701
0.688100,0.923603,-0.213968
0.689100,0.923389,-0.214234
0.690100,0.923174,-0.214501
0.691100,0.922960,-0.214767
0.692100,0.922745,-0.215033
0.693100,0.922530,-0.215298
0.694100,0.922314,-0.215564
0.695100,0.922098,-0.215830
0.696100,0.921882,-0.216095
0.697100,0.921666,-0.216360
0.698100,0.921450,-0.216625
0.699100,0.921233,-0.216889
0.700100,0.921016,-0.217154
0.701100,0.920799,-0.217418
0.702100,0.920581,-0.217682
0.703100,0.920363,-0.217946
0.704100,0.920145,-0.218210
0.705100,0.919927,-0.218474
0.706100,0.919708,-0.218737
0.707100,0.919489,-0.219000
0.708100,0.919270,-0.219263
0.709100,0.919051,-0.219526
0.710100,0.918831,-0.219789
0.711100,0.918611,-0.220052
0.712100,0.918391,-0.220314
0.713100,0.918171,-0.220576
0.714100,0.917950,-0.220838
0.715100,0.917729,-0.221100
0.716100,0.917508,-0.221361
0.717100,0.917286,-0.221623
0.718100,0.917065,-0.221884
0.719100,0.916843,-0.222145
0.720100,0.916620,-0.222406
0.721100,0.916398,-0.222666
0.722100,0.916175,-0.222927
0.723100,0.915952,-0.223187
0.724100,0.915729,-0.223447
0.725100,0.915505,-0.223707
0.726100,0.915281,-0.223967
0.727100,0.915057,-0.224226
0.728100,0.914833,-0.224485
0.729100,0.914608,-0.224745
0.730100,0.914383,-0.225003
0.731100,0.914158,-0.225262
0.732100,0.913933,-0.225521
0.733100,0.913707,-0.225779
0.734100,0.913481,-0.226037
0.735100,0.913255,-0.226295
0.736100,0.913029,-0.226553
0.737100,0.912802,-0.226811
0.738100,0.912575,-0.227068
0.739100,0.912348,-0.227325
0.740100,0.912120,-0.227582
0.741100,0.911893,-0.227839
0.742100,0.911665,-0.228096
0.743100,0.911436,-0.228352
0.744100,0.911208,-0.228609
0.745100,0.910979,-0.228865
0.746100,0.910750,-0.229121
0.747100,0.910521,-0.229376
0.748100,0.910291,-0.229632
0.749100,0.910062,-0.229887
0.750100,0.909832,-0.230142
0.751100,0.909601,-0.230397
0.752100,0.909371,-0.230652
0.753100,0.909140,-0.230907
0.754100,0.908909,-0.231161
0.755100,0.908678,-0.231415
0.756100,0.908446,-0.231669
0.757100,0.908214,-0.231923
0.758100,0.907982,-0.232176
0.759100,0.907750,-0.232430
0.760100,0.907517,-0.232683
0.761100,0.907285,-0.232936
0.762100,0.907052,-0.233189
0.763100,0.906818,-0.233441
0.764100,0.906585,-0.233694
0.765100,0.906351,-0.233946
0.766100,0.906117,-0.234198
0.767100,0.905883,-0.234450
0.768100,0.905648,-0.234701
0.769100,0.905413,-0.234953
0.770100,0.905178,-0.235204
0.771100,0.904943,-0.235455
0.772100,0.904707,-0.235706
0.773100,0.904471,-0.235957
0.774100,0.904235,-0.236207
0.775100,0.903999,-0.236457
0.776100,0.903762,-0.236708
0.777100,0.903525,-0.236957
0.778100,0.903288,-0.237207
0.779100,0.903051,-0.237457
0.780100,0.902813,-0.237706
0.781100,0.902576,-0.237955
0.782100,0.902338,-0.238204
0.783100,0.902099,-0.238452
0.784100,0.901861,-0.238701
0.785100,0.901622,-0.238949
0.786100,0.901383,-0.239197
0.787100,0.901143,-0.239445
0.788100,0.900904,-0.239693
0.789100,0.900664,-0.239940
0.790100,0.900424,-0.240188
0.791100,0.900184,-0.240435
0.792100,0.899943,-0.240682
0.793100,0.899702,-0.240928
0.794100,0.899461,-0.241175
0.795100,0.899220,-0.241421
0.796100,0.898978,-0.241667
0.797100,0.898737,-0.241913
0.798100,0.898495,-0.242159
0.799100,0.898252,-0.242404
0.800100,0.898010,-0.242650
0.801100,0.897767,-0.242895
0.802100,0.897524,-0.243140
0.803100,0.897281,-0.243384
0.804100,0.897037,-0.243629
0.805100,0.896793,-0.243873
0.806100,0.896549,-0.244117
0.807100,0.896305,-0.244361
0.808100,0.896061,-0.244605
0.809100,0.895816,-0.244848
0.810100,0.895571,-0.245091
0.811100,0.895326,-0.245335
0.812100,0.895080,-0.245577
0.813100,0.894835,-0.245820
0.814100,0.894589,-0.246063
0.815100,0.894343,-0.246305
0.816100,0.894096,-0.246547
0.817100,0.893849,-0.246789
0.818100,0.893603,-0.247030
0.819100,0.893355,-0.247272
0.820100,0.893108,-0.247513
0.821100,0.892860,-0.247754
0.822100,0.892613,-0.247995
0.823100,0.892364,-0.248236
0.824100,0.892116,-0.248476
0.825100,0.891867,-0.248716
0.826100,0.891619,-0.248956
0.827100,0.891370,-0.249196
0.828100,0.891120,-0.249436
0.829100,0.890871,-0.249675
0.830100,0.890621,-0.249914
0.831100,0.890371,-0.250153
0.832100,0.890121,-0.250392
0.833100,0.889870,-0.250631
0.834100,0.889619,-0.250869
0.835100,0.889368,-0.251107
0.836100,0.889117,-0.251345
0.837100,0.888866,-0.251583
0.838100,0.888614,-0.251821
0.839100,0.888362,-0.252058
0.840100,0.888110,-0.252295
0.841100,0.887857,-0.252532
0.842100,0.887605,-0.252769
0.843100,0.887352,-0.253005
0.844100,0.887099,-0.253241
0.845100,0.886845,-0.253478
0.846100,0.886592,-0.253713
0.847100,0.886338,-0.253949
0.848100,0.886084,-0.254185
0.849100,0.885830,-0.254420
0.850100,0.885575,-0.254655
0.851100,0.885320,-0.254890
0.852100,0.885065,-0.255124
0.853100,0.884810,-0.255359
0.854100,0.884555,-0.255593
0.855100,0.884299,-0.255827
0.856100,0.884043,-0.256061
0.857100,0.883787,-0.256295
0.858100,0.883530,-0.256528
0.859100,0.883274,-0.256761
0.860100,0.883017,-0.256994
0.861100,0.882760,-0.257227
0.862100,0.882502,-0.257459
0.863100,0.882245,-0.257692
0.864100,0.881987,-0.257924
0.865100,0.881729,-0.258156
0.866100,0.881471,-0.258387
0.867100,0.881212,-0.258619
0.868100,0.880953,-0.258850
0.869100,0.880694,-0.259081
0.870100,0.880435,-0.259312
0.871100,0.880176,-0.259543
0.872100,0.879916,-0.259773
