xi,theta,phi
1.712100,0.660146,-0.275959
1.713100,0.659870,-0.275924
1.714100,0.659594,-0.275890
1.715100,0.659318,-0.275855
1.716100,0.659043,-0.275820
1.717100,0.658767,-0.275785
1.718100,0.658491,-0.275750
1.719100,0.658215,-0.275714
1.720100,0.657940,-0.275679
1.721100,0.657664,-0.275643
1.722100,0.657388,-0.275608
1.723100,0.657113,-0.275572
1.724100,0.656837,-0.275536
1.725100,0.656562,-0.275500
1.726100,0.656286,-0.275463
1.727100,0.656011,-0.275427
1.728100,0.655735,-0.275390
1.729100,0.655460,-0.275354
1.730100,0.655185,-0.275317
1.731100,0.654909,-0.275280
1.732100,0.654634,-0.275243
1.733100,0.654359,-0.275206
1.734100,0.654084,-0.275169
1.735100,0.653808,-0.275131
1.736100,0.653533,-0.275094
1.737100,0.653258,-0.275056
1.738100,0.652983,-0.275018
1.739100,0.652708,-0.274980
1.740100,0.652433,-0.274942
1.741100,0.652158,-0.274904
1.742100,0.651883,-0.274866
1.743100,0.651609,-0.274827
1.744100,0.651334,-0.274789
1.745100,0.651059,-0.274750
1.746100,0.650784,-0.274711
1.747100,0.650510,-0.274672
1.748100,0.650235,-0.274633
1.749100,0.649960,-0.274594
1.750100,0.649686,-0.274555
1.751100,0.649411,-0.274516
1.752100,0.649137,-0.274476
1.753100,0.648862,-0.274436
1.754100,0.648588,-0.274397
1.755100,0.648313,-0.274357
1.756100,0.648039,-0.274317
1.757100,0.647765,-0.274277
1.758100,0.647491,-0.274236
1.759100,0.647216,-0.274196
1.760100,0.646942,-0.274155
1.761100,0.646668,-0.274115
1.762100,0.646394,-0.274074
1.763100,0.646120,-0.274033
1.764100,0.645846,-0.273992
1.765100,0.645572,-0.273951
1.766100,0.645298,-0.273910
1.767100,0.645024,-0.273868
1.768100,0.644750,-0.273827
1.769100,0.644476,-0.273785
1.770100,0.644203,-0.273744
1.771100,0.643929,-0.273702
1.772100,0.643655,-0.273660
1.773100,0.643382,-0.273618
1.774100,0.643108,-0.273575
1.775100,0.642835,-0.273533
1.776100,0.642561,-0.273491
1.777100,0.642288,-0.273448
1.778100,0.642014,-0.273405
1.779100,0.641741,-0.273363
1.780100,0.641467,-0.273320
1.781100,0.641194,-0.273277
1.782100,0.640921,-0.273234
1.783100,0.640648,-0.273190
1.784100,0.640374,-0.273147
1.785100,0.640101,-0.273104
1.786100,0.639828,-0.273060
1.787100,0.639555,-0.273016
1.788100,0.639282,-0.272972
1.789100,0.639009,-0.272928
1.790100,0.638736,-0.272884
1.791100,0.638463,-0.272840
1.792100,0.638191,-0.272796
1.793100,0.637918,-0.272752
1.794100,0.637645,-0.272707
1.795100,0.637372,-0.272662
1.796100,0.637100,-0.272618
1.797100,0.636827,-0.272573
1.798100,0.636555,-0.272528
1.799100,0.636282,-0.272483
1.800100,0.636010,-0.272438
1.801100,0.635737,-0.272392
1.802100,0.635465,-0.272347
1.803100,0.635193,-0.272301
1.804100,0.634920,-0.272256
1.805100,0.634648,-0.272210
1.806100,0.634376,-0.272164
1.807100,0.634104,-0.272118
1.808100,0.633832,-0.272072
1.809100,0.633560,-0.272026
1.810100,0.633288,-0.271979
1.811100,0.633016,-0.271933
1.812100,0.632744,-0.271886
1.813100,0.632472,-0.271840
1.814100,0.632200,-0.271793
1.815100,0.631928,-0.271746
1.816100,0.631657,-0.271699
1.817100,0.631385,-0.271652
1.818100,0.631113,-0.271605
1.819100,0.630842,-0.271558
1.820100,0.630570,-0.271510
1.821100,0.630299,-0.271463
1.822100,0.630027,-0.271415
1.823100,0.629756,-0.271367
1.824100,0.629485,-0.271320
1.825100,0.629213,-0.271272
1.826100,0.628942,-0.271224
1.827100,0.628671,-0.271175
1.828100,0.628400,-0.271127
1.829100,0.628129,-0.271079
1.830100,0.627857,-0.271030
1.831100,0.627586,-0.270982
1.832100,0.627316,-0.270933
1.833100,0.627045,-0.270884
1.834100,0.626774,-0.270835
1.835100,0.626503,-0.270786
1.836100,0.626232,-0.270737
1.837100,0.625961,-0.270688
1.838100,0.625691,-0.270639
1.839100,0.625420,-0.270589
1.840100,0.625150,-0.270540
1.841100,0.624879,-0.270490
1.842100,0.624609,-0.270440
1.843100,0.624338,-0.270391
1.844100,0.624068,-0.270341
1.845100,0.623798,-0.270291
1.846100,0.623527,-0.270241
1.847100,0.623257,-0.270190
1.848100,0.622987,-0.270140
1.849100,0.622717,-0.270090
1.850100,0.622447,-0.270039
1.851100,0.622177,-0.269988
1.852100,0.621907,-0.269938
1.853100,0.621637,-0.269887
1.854100,0.621367,-0.269836
1.855100,0.621097,-0.269785
1.856100,0.620827,-0.269734
1.857100,0.620558,-0.269682
1.858100,0.620288,-0.269631
1.859100,0.620018,-0.269579
1.860100,0.619749,-0.269528
1.861100,0.619479,-0.269476
1.862100,0.619210,-0.269425
1.863100,0.618941,-0.269373
1.864100,0.618671,-0.269321
1.865100,0.618402,-0.269269
1.866100,0.618133,-0.269217
1.867100,0.617863,-0.269164
1.868100,0.617594,-0.269112
1.869100,0.617325,-0.269059
1.870100,0.617056,-0.269007
1.871100,0.616787,-0.268954
1.872100,0.616518,-0.268902
1.873100,0.616249,-0.268849
1.874100,0.615981,-0.268796
1.875100,0.615712,-0.268743
1.876100,0.615443,-0.268690
1.877100,0.615174,-0.268636
1.878100,0.614906,-0.268583
1.879100,0.614637,-0.268530
1.880100,0.614369,-0.268476
1.881100,0.614100,-0.268423
1.882100,0.613832,-0.268369
1.883100,0.613564,-0.268315
1.884100,0.613295,-0.268261
1.885100,0.613027,-0.268207
1.886100,0.612759,-0.268153
1.887100,0.612491,-0.268099
1.888100,0.612223,-0.268045
1.889100,0.611955,-0.267990
1.890100,0.611687,-0.267936
1.891100,0.611419,-0.267881
1.892100,0.611151,-0.267827
1.893100,0.610883,-0.267772
1.894100,0.610615,-0.267717
1.895100,0.610348,-0.267662
1.896100,0.610080,-0.267607
1.897100,0.609812,-0.267552
1.898100,0.609545,-0.267497
1.899100,0.609277,-0.267442
1.900100,0.609010,-0.267386
1.901100,0.608743,-0.267331
1.902100,0.608475,-0.267275
1.903100,0.608208,-0.267220
1.904100,0.607941,-0.267164
1.905100,0.607674,-0.267108
1.906100,0.607407,-0.267052
1.907100,0.607140,-0.266996
1.908100,0.606873,-0.266940
1.909100,0.606606,-0.266884
1.910100,0.606339,-0.266828
1.911100,0.606072,-0.266771
1.912100,0.605805,-0.266715
1.913100,0.605539,-0.266658
1.914100,0.605272,-0.266602
1.915100,0.605006,-0.266545
1.916100,0.604739,-0.266488
1.917100,0.604473,-0.266431
1.918100,0.604206,-0.266374
1.919100,0.603940,-0.266317
1.920100,0.603674,-0.266260
1.921100,0.603407,-0.266203
1.922100,0.603141,-0.266145
1.923100,0.602875,-0.266088
1.924100,0.602609,-0.266030
1.925100,0.602343,-0.265973
1.926100,0.602077,-0.265915
1.927100,0.601811,-0.265857
1.928100,0.601545,-0.265800
1.929100,0.601280,-0.265742
1.930100,0.601014,-0.265684
1.931100,0.600748,-0.265626
1.932100,0.600483,-0.265567
1.933100,0.600217,-0.265509
1.934100,0.599952,-0.265451
1.935100,0.599686,-0.265392
1.936100,0.599421,-0.265334
1.937100,0.599155,-0.265275
1.938100,0.598890,-0.265216
1.939100,0.598625,-0.265158
1.940100,0.598360,-0.265099
1.941100,0.598095,-0.265040
1.942100,0.597830,-0.264981
1.943100,0.597565,-0.264922
1.944100,0.597300,-0.264862
1.945100,0.597035,-0.264803
1.946100,0.596770,-0.264744
1.947100,0.596506,-0.264684
1.948100,0.596241,-0.264625
1.949100,0.595976,-0.264565
1.950100,0.595712,-0.264506
1.951100,0.595447,-0.264446
1.952100,0.595183,-0.264386
1.953100,0.594919,-0.264326
1.954100,0.594654,-0.264266
1.955100,0.594390,-0.264206
1.956100,0.594126,-0.264146
1.957100,0.593862,-0.264085
1.958100,0.593598,-0.264025
1.959100,0.593334,-0.263965
1.960100,0.593070,-0.263904
1.961100,0.592806,-0.263844
1.962100,0.592542,-0.263783
1.963100,0.592278,-0.263722
1.964100,0.592015,-0.263661
1.965100,0.591751,-0.263600
1.966100,0.591487,-0.263539
1.967100,0.591224,-0.263478
1.968100,0.590961,-0.263417
1.969100,0.590697,-0.263356
1.970100,0.590434,-0.263295
1.971100,0.590171,-0.263233
1.972100,0.589907,-0.263172
1.973100,0.589644,-0.263110
1.974100,0.589381,-0.263049
1.975100,0.589118,-0.262987
1.976100,0.588855,-0.262925
1.977100,0.588592,-0.262864
1.978100,0.588329,-0.262802
1.979100,0.588067,-0.262740
1.980100,0.587804,-0.262678
1.981100,0.587541,-0.262616
1.982100,0.587279,-0.262553
1.983100,0.587016,-0.262491
1.984100,0.586754,-0.262429
1.985100,0.586491,-0.262366
1.986100,0.586229,-0.262304
1.987100,0.585967,-0.262241
1.988100,0.585705,-0.262179
1.989100,0.585442,-0.262116
1.990100,0.585180,-0.262053
1.991100,0.584918,-0.261990
1.992100,0.584656,-0.261927
1.993100,0.584394,-0.261864
1.994100,0.584133,-0.261801
1.995100,0.583871,-0.261738
1.996100,0.583609,-0.261675
1.997100,0.583347,-0.261611
1.998100,0.583086,-0.261548
1.999100,0.582824,-0.261485
2.000100,0.582563,-0.261421
2.001100,0.582302,-0.261357
2.002100,0.582040,-0.261294
2.003100,0.581779,-0.261230
2.004100,0.581518,-0.261166
2.005100,0.581257,-0.261102
2.006100,0.580996,-0.261038
2.007100,0.580735,-0.260974
2.008100,0.580474,-0.260910
2.009100,0.580213,-0.260846
2.010100,0.579952,-0.260782
2.011100,0.579691,-0.260717
2.012100,0.579430,-0.260653
2.013100,0.579170,-0.260589
2.014100,0.578909,-0.260524
2.015100,0.578649,-0.260460
2.016100,0.578388,-0.260395
2.017100,0.578128,-0.260330
2.018100,0.577868,-0.260265
2.019100,0.577607,-0.260200
2.020100,0.577347,-0.260136
2.021100,0.577087,-0.260071
2.022100,0.576827,-0.260005
2.023100,0.576567,-0.259940
2.024100,0.576307,-0.259875
2.025100,0.576047,-0.259810
2.026100,0.575788,-0.259744
2.027100,0.575528,-0.259679
2.028100,0.575268,-0.259614
2.029100,0.575009,-0.259548
2.030100,0.574749,-0.259482
2.031100,0.574490,-0.259417
2.032100,0.574230,-0.259351
2.033100,0.573971,-0.259285
2.034100,0.573712,-0.259219
2.035100,0.573453,-0.259153
2.036100,0.573193,-0.259087
2.037100,0.572934,-0.259021
2.038100,0.572675,-0.258955
2.039100,0.572417,-0.258889
2.040100,0.572158,-0.258823
2.041100,0.571899,-0.258756
2.042100,0.571640,-0.258690
2.043100,0.571382,-0.258623
2.044100,0.571123,-0.258557
2.045100,0.570864,-0.258490
2.046100,0.570606,-0.258424
2.047100,0.570348,-0.258357
2.048100,0.570089,-0.258290
2.049100,0.569831,-0.258223
2.050100,0.569573,-0.258156
2.051100,0.569315,-0.258089
2.052100,0.569057,-0.258022
2.053100,0.568799,-0.257955
2.054100,0.568541,-0.257888
2.055100,0.568283,-0.257821
2.056100,0.568025,-0.257754
2.057100,0.567767,-0.257686
2.058100,0.567510,-0.257619
2.059100,0.567252,-0.257551
2.060100,0.566995,-0.257484
2.061100,0.566737,-0.257416
2.062100,0.566480,-0.257348
2.063100,0.566222,-0.257281
2.064100,0.565965,-0.257213
2.065100,0.565708,-0.257145
2.066100,0.565451,-0.257077
2.067100,0.565194,-0.257009
2.068100,0.564937,-0.256941
2.069100,0.564680,-0.256873
2.070100,0.564423,-0.256805
2.071100,0.564166,-0.256737
2.072100,0.563910,-0.256668
2.073100,0.563653,-0.256600
2.074100,0.563396,-0.256532
2.075100,0.563140,-0.256463
2.076100,0.562884,-0.256395
2.077100,0.562627,-0.256326
2.078100,0.562371,-0.256258
2.079100,0.562115,-0.256189
2.080100,0.561858,-0.256120
2.081100,0.561602,-0.256051
2.082100,0.561346,-0.255983
2.083100,0.561090,-0.255914
2.084100,0.560835,-0.255845
2.085100,0.560579,-0.255776
2.086100,0.560323,-0.255707
2.087100,0.560067,-0.255637
2.088100,0.559812,-0.255568
2.089100,0.559556,-0.255499
2.090100,0.559301,-0.255430
2.091100,0.559045,-0.255360
2.092100,0.558790,-0.255291
2.093100,0.558535,-0.255221
2.094100,0.558280,-0.255152
2.095100,0.558024,-0.255082
2.096100,0.557769,-0.255013
2.097100,0.557514,-0.254943
2.098100,0.557260,-0.254873
2.099100,0.557005,-0.254803
2.100100,0.556750,-0.254733
2.101100,0.556495,-0.254663
2.102100,0.556241,-0.254593
2.103100,0.555986,-0.254523
2.104100,0.555732,-0.254453
2.105100,0.555477,-0.254383
2.106100,0.555223,-0.254313
2.107100,0.554968,-0.254243
2.108100,0.554714,-0.254172
2.109100,0.554460,-0.254102
2.110100,0.554206,-0.254032
2.111100,0.553952,-0.253961
2.112100,0.553698,-0.253891
2.113100,0.553444,-0.253820
2.114100,0.553191,-0.253749
2.115100,0.552937,-0.253679
2.116100,0.552683,-0.253608
2.117100,0.552430,-0.253537
2.118100,0.552176,-0.253466
2.119100,0.551923,-0.253396
2.120100,0.551669,-0.253325
2.121100,0.551416,-0.253254
2.122100,0.551163,-0.253183
2.123100,0.550910,-0.253111
2.124100,0.550657,-0.253040
2.125100,0.550404,-0.252969
2.126100,0.550151,-0.252898
2.127100,0.549898,-0.252827
2.128100,0.549645,-0.252755
2.129100,0.549392,-0.252684
2.130100,0.549140,-0.252612
2.131100,0.548887,-0.252541
2.132100,0.548635,-0.252469
2.133100,0.548382,-0.252398
2.134100,0.548130,-0.252326
2.135100,0.547877,-0.252254
2.136100,0.547625,-0.252183
2.137100,0.547373,-0.252111
2.138100,0.547121,-0.252039
2.139100,0.546869,-0.251967
2.140100,0.546617,-0.251895
2.141100,0.546365,-0.251823
2.142100,0.546113,-0.251751
2.143100,0.545862,-0.251679
2.144100,0.545610,-0.251607
2.145100,0.545358,-0.251535
2.146100,0.545107,-0.251462
2.147100,0.544856,-0.251390
2.148100,0.544604,-0.251318
2.149100,0.544353,-0.251245
2.150100,0.544102,-0.251173
2.151100,0.543851,-0.251101
2.152100,0.543600,-0.251028
2.153100,0.543349,-0.250955
2.154100,0.543098,-0.250883
2.155100,0.542847,-0.250810
2.156100,0.542596,-0.250737
2.157100,0.542345,-0.250665
2.158100,0.542095,-0.250592
2.159100,0.541844,-0.250519
2.160100,0.541594,-0.250446
2.161100,0.541343,-0.250373
2.162100,0.541093,-0.250300
2.163100,0.540843,-0.250227
2.164100,0.540592,-0.250154
2.165100,0.540342,-0.250081
2.166100,0.540092,-0.250008
2.167100,0.539842,-0.249935
2.168100,0.539592,-0.249861
2.169100,0.539343,-0.249788
2.170100,0.539093,-0.249715
2.171100,0.538843,-0.249641
2.172100,0.538594,-0.249568
2.173100,0.538344,-0.249494
2.174100,0.538095,-0.249421
2.175100,0.537845,-0.249347
2.176100,0.537596,-0.249274
2.177100,0.537347,-0.249200
2.178100,0.537097,-0.249126
2.179100,0.536848,-0.249053
2.180100,0.536599,-0.248979
2.181100,0.536350,-0.248905
2.182100,0.536102,-0.248831
2.183100,0.535853,-0.248757
2.184100,0.535604,-0.248683
2.185100,0.535355,-0.248609
2.186100,0.535107,-0.248535
2.187100,0.534858,-0.248461
2.188100,0.534610,-0.248387
2.189100,0.534362,-0.248313
2.190100,0.534113,-0.248239
2.191100,0.533865,-0.248165
2.192100,0.533617,-0.248090
2.193100,0.533369,-0.248016
2.194100,0.533121,-0.247942
2.195100,0.532873,-0.247867
2.196100,0.532625,-0.247793
2.197100,0.532377,-0.247718
2.198100,0.532130,-0.247644
2.199100,0.531882,-0.247569
2.200100,0.531635,-0.247495
2.201100,0.531387,-0.247420
2.202100,0.531140,-0.247345
2.203100,0.530892,-0.247271
2.204100,0.530645,-0.247196
2.205100,0.530398,-0.247121
2.206100,0.530151,-0.247046
2.207100,0.529904,-0.246971
2.208100,0.529657,-0.246896
2.209100,0.529410,-0.246821
2.210100,0.529163,-0.246746
2.211100,0.528917,-0.246671
2.212100,0.528670,-0.246596
2.213100,0.528423,-0.246521
2.214100,0.528177,-0.246446
2.215100,0.527931,-0.246371
2.216100,0.527684,-0.246296
2.217100,0.527438,-0.246220
2.218100,0.527192,-0.246145
2.219100,0.526946,-0.246070
2.220100,0.526700,-0.245994
2.221100,0.526454,-0.245919
2.222100,0.526208,-0.245844
2.223100,0.525962,-0.245768
2.224100,0.525716,-0.245692
2.225100,0.525471,-0.245617
2.226100,0.525225,-0.245541
2.227100,0.524980,-0.245466
2.228100,0.524734,-0.245390
2.229100,0.524489,-0.245314
2.230100,0.524243,-0.245239
2.231100,0.523998,-0.245163
2.232100,0.523753,-0.245087
2.233100,0.523508,-0.245011
2.234100,0.523263,-0.244935
2.235100,0.523018,-0.244859
2.236100,0.522773,-0.244783
2.237100,0.522529,-0.244707
2.238100,0.522284,-0.244631
2.239100,0.522039,-0.244555
2.240100,0.521795,-0.244479
2.241100,0.521550,-0.244403
2.242100,0.521306,-0.244327
2.243100,0.521062,-0.244251
2.244100,0.520818,-0.244175
2.245100,0.520573,-0.244098
2.246100,0.520329,-0.244022
2.247100,0.520085,-0.243946
2.248100,0.519842,-0.243869
2.249100,0.519598,-0.243793
2.250100,0.519354,-0.243716
2.251100,0.519110,-0.243640
2.252100,0.518867,-0.243564
2.253100,0.518623,-0.243487
2.254100,0.518380,-0.243410
2.255100,0.518136,-0.243334
2.256100,0.517893,-0.243257
2.257100,0.517650,-0.243181
2.258100,0.517407,-0.243104
2.259100,0.517164,-0.243027
2.260100,0.516921,-0.242950
2.261100,0.516678,-0.242874
2.262100,0.516435,-0.242797
2.263100,0.516192,-0.242720
2.264100,0.515949,-0.242643
2.265100,0.515707,-0.242566
2.266100,0.515464,-0.242489
2.267100,0.515222,-0.242412
2.268100,0.514979,-0.242335
2.269100,0.514737,-0.242258
2.270100,0.514495,-0.242181
2.271100,0.514253,-0.242104
2.272100,0.514011,-0.242027
2.273100,0.513769,-0.241950
2.274100,0.513527,-0.241873
2.275100,0.513285,-0.241795
2.276100,0.513043,-0.241718
2.277100,0.512802,-0.241641
2.278100,0.512560,-0.241563
2.279100,0.512318,-0.241486
2.280100,0.512077,-0.241409
2.281100,0.511836,-0.241331
2.282100,0.511594,-0.241254
2.283100,0.511353,-0.241176
2.284100,0.511112,-0.241099
2.285100,0.510871,-0.241021
2.286100,0.510630,-0.240944
2.287100,0.510389,-0.240866
2.288100,0.510148,-0.240789
2.289100,0.509907,-0.240711
2.290100,0.509667,-0.240633
2.291100,0.509426,-0.240556
2.292100,0.509186,-0.240478
2.293100,0.508945,-0.240400
2.294100,0.508705,-0.240323
2.295100,0.508465,-0.240245
2.296100,0.508224,-0.240167
2.297100,0.507984,-0.240089
2.298100,0.507744,-0.240011
2.299100,0.507504,-0.239933
2.300100,0.507264,-0.239855
2.301100,0.507024,-0.239777
2.302100,0.506785,-0.239699
2.303100,0.506545,-0.239621
2.304100,0.506306,-0.239543
2.305100,0.506066,-0.239465
2.306100,0.505827,-0.239387
2.307100,0.505587,-0.239309
2.308100,0.505348,-0.239231
2.309100,0.505109,-0.239153
2.310100,0.504870,-0.239075
2.311100,0.504631,-0.238996
2.312100,0.504392,-0.238918
2.313100,0.504153,-0.238840
2.314100,0.503914,-0.238762
2.315100,0.503675,-0.238683
2.316100,0.503437,-0.238605
2.317100,0.503198,-0.238527
2.318100,0.502960,-0.238448
2.319100,0.502721,-0.238370
2.320100,0.502483,-0.238291
2.321100,0.502245,-0.238213
2.322100,0.502006,-0.238134
2.323100,0.501768,-0.238056
2.324100,0.501530,-0.237977
2.325100,0.501292,-0.237899
2.326100,0.501054,-0.237820
2.327100,0.500817,-0.237742
2.328100,0.500579,-0.237663
2.329100,0.500341,-0.237584
2.330100,0.500104,-0.237506
2.331100,0.499866,-0.237427
2.332100,0.499629,-0.237348
2.333100,0.499392,-0.237269
2.334100,0.499154,-0.237191
2.335100,0.498917,-0.237112
2.336100,0.498680,-0.237033
2.337100,0.498443,-0.236954
2.338100,0.498206,-0.236875
2.339100,0.497969,-0.236796
2.340100,0.497733,-0.236718
2.341100,0.497496,-0.236639
2.342100,0.497259,-0.236560
2.343100,0.497023,-0.236481
2.344100,0.496786,-0.236402
2.345100,0.496550,-0.236323
2.346100,0.496314,-0.236244
2.347100,0.496078,-0.236165
2.348100,0.495842,-0.236085
2.349100,0.495605,-0.236006
2.350100,0.495369,-0.235927
2.351100,0.495134,-0.235848
2.352100,0.494898,-0.235769
2.353100,0.494662,-0.235690
2.354100,0.494426,-0.235611
2.355100,0.494191,-0.235531
2.356100,0.493955,-0.235452
2.357100,0.493720,-0.235373
2.358100,0.493485,-0.235294
2.359100,0.493249,-0.235214
2.360100,0.493014,-0.235135
2.361100,0.492779,-0.235056
2.362100,0.492544,-0.234976
2.363100,0.492309,-0.234897
2.364100,0.492074,-0.234817
2.365100,0.491840,-0.234738
2.366100,0.491605,-0.234658
2.367100,0.491370,-0.234579
2.368100,0.491136,-0.234500
2.369100,0.490901,-0.234420
2.370100,0.490667,-0.234340
2.371100,0.490433,-0.234261
2.372100,0.490198,-0.234181
2.373100,0.489964,-0.234102
2.374100,0.489730,-0.234022
2.375100,0.489496,-0.233943
2.376100,0.489262,-0.233863
2.377100,0.489028,-0.233783
2.378100,0.488795,-0.233704
2.379100,0.488561,-0.233624
2.380100,0.488327,-0.233544
2.381100,0.488094,-0.233465
2.382100,0.487860,-0.233385
2.383100,0.487627,-0.233305
2.384100,0.487394,-0.233225
2.385100,0.487161,-0.233145
2.386100,0.486928,-0.233066
2.387100,0.486695,-0.232986
2.388100,0.486462,-0.232906
2.389100,0.486229,-0.232826
2.390100,0.485996,-0.232746
2.391100,0.485763,-0.232666
2.392100,0.485531,-0.232586
2.393100,0.485298,-0.232506
2.394100,0.485066,-0.232427
2.395100,0.484833,-0.232347
2.396100,0.484601,-0.232267
2.397100,0.484369,-0.232187
2.398100,0.484137,-0.232107
2.399100,0.483904,-0.232027
2.400100,0.483672,-0.231946
2.401100,0.483441,-0.231866
2.402100,0.483209,-0.231786
2.403100,0.482977,-0.231706
2.404100,0.482745,-0.231626
2.405100,0.482514,-0.231546
2.406100,0.482282,-0.231466
2.407100,0.482051,-0.231386
2.408100,0.481819,-0.231306
2.409100,0.481588,-0.231225
2.410100,0.481357,-0.231145
2.411100,0.481126,-0.231065
2.412100,0.480895,-0.230985
2.413100,0.480664,-0.230905
2.414100,0.480433,-0.230824
2.415100,0.480202,-0.230744
2.416100,0.479972,-0.230664
2.417100,0.479741,-0.230583
2.418100,0.479510,-0.230503
2.419100,0.479280,-0.230423
2.420100,0.479050,-0.230342
2.421100,0.478819,-0.230262
2.422100,0.478589,-0.230182
2.423100,0.478359,-0.230101
2.424100,0.478129,-0.230021
2.425100,0.477899,-0.229941
2.426100,0.477669,-0.229860
2.427100,0.477439,-0.229780
2.428100,0.477209,-0.229699
2.429100,0.476980,-0.229619
2.430100,0.476750,-0.229538
2.431100,0.476521,-0.229458
2.432100,0.476291,-0.229377
2.433100,0.476062,-0.229297
2.434100,0.475833,-0.229216
2.435100,0.475603,-0.229136
2.436100,0.475374,-0.229055
2.437100,0.475145,-0.228975
2.438100,0.474916,-0.228894
2.439100,0.474688,-0.228814
2.440100,0.474459,-0.228733
2.441100,0.474230,-0.228652
2.442100,0.474001,-0.228572
2.443100,0.473773,-0.228491
2.444100,0.473545,-0.228411
2.445100,0.473316,-0.228330
2.446100,0.473088,-0.228249
2.447100,0.472860,-0.228169
2.448100,0.472632,-0.228088
2.449100,0.472403,-0.228007
2.450100,0.472176,-0.227927
2.451100,0.471948,-0.227846
2.452100,0.471720,-0.227765
2.453100,0.471492,-0.227684
2.454100,0.471264,-0.227604
2.455100,0.471037,-0.227523
2.456100,0.470809,-0.227442
2.457100,0.470582,-0.227361
2.458100,0.470355,-0.227281
2.459100,0.470127,-0.227200
2.460100,0.469900,-0.227119
2.461100,0.469673,-0.227038
2.462100,0.469446,-0.226957
2.463100,0.469219,-0.226876
2.464100,0.468992,-0.226796
2.465100,0.468766,-0.226715
2.466100,0.468539,-0.226634
2.467100,0.468312,-0.226553
2.468100,0.468086,-0.226472
2.469100,0.467859,-0.226391
2.470100,0.467633,-0.226310
2.471100,0.467407,-0.226229
2.472100,0.467181,-0.226149
2.473100,0.466955,-0.226068
2.474100,0.466729,-0.225987
2.475100,0.466503,-0.225906
2.476100,0.466277,-0.225825
2.477100,0.466051,-0.225744
2.478100,0.465825,-0.225663
2.479100,0.465600,-0.225582
2.480100,0.465374,-0.225501
2.481100,0.465149,-0.225420
2.482100,0.464923,-0.225339
2.483100,0.464698,-0.225258
2.484100,0.464473,-0.225177
2.485100,0.464248,-0.225096
2.486100,0.464023,-0.225015
2.487100,0.463798,-0.224934
2.488100,0.463573,-0.224853
2.489100,0.463348,-0.224772
2.490100,0.463123,-0.224691
2.491100,0.462898,-0.224610
2.492100,0.462674,-0.224528
2.493100,0.462449,-0.224447
2.494100,0.462225,-0.224366
2.495100,0.462001,-0.224285
2.496100,0.461776,-0.224204
2.497100,0.461552,-0.224123
2.498100,0.461328,-0.224042
2.499100,0.461104,-0.223961
2.500100,0.460880,-0.223880
2.501100,0.460656,-0.223799
2.502100,0.460433,-0.223717
2.503100,0.460209,-0.223636
2.504100,0.459985,-0.223555
2.505100,0.459762,-0.223474
2.506100,0.459538,-0.223393
2.507100,0.459315,-0.223312
2.508100,0.459092,-0.223230
2.509100,0.458869,-0.223149
2.510100,0.458646,-0.223068
2.511100,0.458422,-0.222987
2.512100,0.458200,-0.222906
2.513100,0.457977,-0.222824
2.514100,0.457754,-0.222743
2.515100,0.457531,-0.222662
2.516100,0.457309,-0.222581
2.517100,0.457086,-0.222500
2.518100,0.456864,-0.222418
2.519100,0.456641,-0.222337
2.520100,0.456419,-0.222256
2.521100,0.456197,-0.222175
2.522100,0.455975,-0.222093
2.523100,0.455752,-0.222012
2.524100,0.455531,-0.221931
2.525100,0.455309,-0.221850
2.526100,0.455087,-0.221768
2.527100,0.454865,-0.221687
2.528100,0.454643,-0.221606
2.529100,0.454422,-0.221525
2.530100,0.454200,-0.221443
2.531100,0.453979,-0.221362
2.532100,0.453758,-0.221281
2.533100,0.453536,-0.221200
2.534100,0.453315,-0.221118
2.535100,0.453094,-0.221037
2.536100,0.452873,-0.220956
2.537100,0.452652,-0.220874
2.538100,0.452431,-0.220793
2.539100,0.452211,-0.220712
2.540100,0.451990,-0.220630
2.541100,0.451769,-0.220549
2.542100,0.451549,-0.220468
2.543100,0.451329,-0.220386
2.544100,0.451108,-0.220305
2.545100,0.450888,-0.220224
2.546100,0.450668,-0.220143
2.547100,0.450448,-0.220061
2.548100,0.450228,-0.219980
2.549100,0.450008,-0.219899
2.550100,0.449788,-0.219817
2.551100,0.449568,-0.219736
2.552100,0.449348,-0.219655
2.553100,0.449129,-0.219573
2.554100,0.448909,-0.219492
2.555100,0.448690,-0.219410
2.556100,0.448470,-0.219329
2.557100,0.448251,-0.219248
2.558100,0.448032,-0.219166
2.559100,0.447813,-0.219085
2.560100,0.447594,-0.219004
2.561100,0.447375,-0.218922
2.562100,0.447156,-0.218841
2.563100,0.446937,-0.218760
2.564100,0.446718,-0.218678
2.565100,0.446500,-0.218597
2.566100,0.446281,-0.218516
2.567100,0.446063,-0.218434
2.568100,0.445844,-0.218353
2.569100,0.445626,-0.218272
2.570100,0.445408,-0.218190
2.571100,0.445190,-0.218109
2.572100,0.444972,-0.218027
2.573100,0.444754,-0.217946
2.574100,0.444536,-0.217865
2.575100,0.444318,-0.217783
2.576100,0.444100,-0.217702
2.577100,0.443882,-0.217621
2.578100,0.443665,-0.217539
2.579100,0.443447,-0.217458
2.580100,0.443230,-0.217377
2.581100,0.443013,-0.217295
2.582100,0.442795,-0.217214
2.583100,0.442578,-0.217132
2.584100,0.442361,-0.217051
2.585100,0.442144,-0.216970
